Results Table 1
,Force at Preset point (PIP 1),Displacement at Preset point (PIP 1),Time at Preset point (PIP 1)
,(kN),(mm),(s)
1,"0.15","0.31","5.82"

Raw Data
Time,Force,Displacement,PIP count
(s),(N),(mm),
"11.9600","153.5671","0.3112","1.0000"
"11.9800","153.6660","0.3112","1.0000"
"12.0000","153.6333","0.3112","1.0000"
"12.0200","153.5233","0.3112","1.0000"
"12.0400","153.5942","0.3112","1.0000"
"12.0600","153.6091","0.3112","1.0000"
"12.0800","153.5582","0.3112","1.0000"
"12.1000","153.6037","0.3112","1.0000"
"12.1200","153.5919","0.3112","1.0000"
"12.1400","153.4666","0.3112","1.0000"
"12.1600","153.4837","0.3112","1.0000"
"12.1800","153.5634","0.3112","1.0000"
"12.2000","153.5538","0.3112","1.0000"
"12.2200","153.5695","0.3112","1.0000"
"12.2400","153.3934","0.3112","1.0000"
"12.2600","153.3470","0.3112","1.0000"
"12.2800","153.5577","0.3112","1.0000"
"12.3000","153.6650","0.3112","1.0000"
"12.3200","153.5290","0.3112","1.0000"
"12.3400","153.5353","0.3112","1.0000"
"12.3600","153.6574","0.3112","1.0000"
"12.3800","153.4965","0.3112","1.0000"
"12.4000","153.4386","0.3112","1.0000"
"12.4200","153.5871","0.3112","1.0000"
"12.4400","153.5823","0.3112","1.0000"
"12.4600","153.4724","0.3112","1.0000"
"12.4800","153.5045","0.3112","1.0000"
"12.5000","153.5490","0.3112","1.0000"
"12.5200","153.5806","0.3112","1.0000"
"12.5400","153.5950","0.3112","1.0000"
"12.5600","153.5894","0.3112","1.0000"
"12.5800","153.5252","0.3112","1.0000"
"12.6000","153.5255","0.3112","1.0000"
"12.6200","153.6211","0.3112","1.0000"
"12.6400","153.6133","0.3112","1.0000"
"12.6600","153.5240","0.3112","1.0000"
"12.6800","153.5103","0.3112","1.0000"
"12.7000","153.5672","0.3112","1.0000"
"12.7200","153.5399","0.3112","1.0000"
"12.7400","153.5530","0.3112","1.0000"
"12.7600","153.6739","0.3112","1.0000"
"12.7800","153.6864","0.3112","1.0000"
"12.8000","153.6632","0.3112","1.0000"
"12.8200","153.6268","0.3112","1.0000"
"12.8400","153.6160","0.3112","1.0000"
"12.8600","153.6485","0.3112","1.0000"
"12.8800","153.7117","0.3112","1.0000"
"12.9000","153.7442","0.3112","1.0000"
"12.9200","153.7149","0.3112","1.0000"
"12.9400","153.7133","0.3112","1.0000"
"12.9600","153.7923","0.3112","1.0000"
"12.9800","153.7514","0.3112","1.0000"
"13.0000","153.7071","0.3112","1.0000"
"13.0200","153.7135","0.3112","1.0000"
"13.0400","153.7113","0.3112","1.0000"
"13.0600","153.7377","0.3112","1.0000"
"13.0800","153.6656","0.3112","1.0000"
"13.1000","153.6722","0.3112","1.0000"
"13.1200","153.7670","0.3112","1.0000"
"13.1400","153.7809","0.3112","1.0000"
"13.1600","153.8182","0.3112","1.0000"
"13.1800","153.8550","0.3112","1.0000"
"13.2000","153.7455","0.3112","1.0000"
"13.2200","153.6847","0.3112","1.0000"
"13.2400","153.7738","0.3112","1.0000"
"13.2600","153.8020","0.3112","1.0000"
"13.2800","153.7784","0.3112","1.0000"
"13.3000","153.7314","0.3112","1.0000"
"13.3200","153.7085","0.3112","1.0000"
"13.3400","153.6997","0.3112","1.0000"
"13.3600","153.6826","0.3112","1.0000"
"13.3800","153.6552","0.3112","1.0000"
"13.4000","153.5889","0.3112","1.0000"
"13.4200","153.6639","0.3112","1.0000"
"13.4400","153.7560","0.3112","1.0000"
"13.4600","153.7043","0.3112","1.0000"
"13.4800","153.6720","0.3112","1.0000"
"13.5000","153.7752","0.3112","1.0000"
"13.5200","153.7191","0.3112","1.0000"
"13.5400","153.6403","0.3112","1.0000"
"13.5600","153.6966","0.3112","1.0000"
"13.5800","153.6613","0.3112","1.0000"
"13.6000","153.5553","0.3112","1.0000"
"13.6200","153.4999","0.3112","1.0000"
"13.6400","153.5226","0.3112","1.0000"
"13.6600","153.4684","0.3112","1.0000"
"13.6800","153.5324","0.3112","1.0000"
"13.7000","153.6632","0.3112","1.0000"
"13.7200","153.6034","0.3112","1.0000"
"13.7400","153.5945","0.3112","1.0000"
"13.7600","153.5872","0.3112","1.0000"
"13.7800","153.5691","0.3112","1.0000"
"13.8000","153.4075","0.3112","1.0000"
"13.8200","153.4412","0.3112","1.0000"
"13.8400","153.3434","0.3112","1.0000"
"13.8600","153.3181","0.3112","1.0000"
"13.8800","153.4378","0.3112","1.0000"
"13.9000","153.5062","0.3112","1.0000"
"13.9200","153.4514","0.3112","1.0000"
"13.9400","153.3970","0.3112","1.0000"
"13.9600","153.3739","0.3112","1.0000"
"13.9800","153.3846","0.3112","1.0000"
"14.0000","153.3774","0.3112","1.0000"
"14.0200","153.3653","0.3112","1.0000"
"14.0400","153.3179","0.3112","1.0000"
"14.0600","153.3089","0.3112","1.0000"
"14.0800","153.4240","0.3112","1.0000"
"14.1000","153.4411","0.3112","1.0000"
"14.1200","153.3412","0.3112","1.0000"
"14.1400","153.3564","0.3112","1.0000"
"14.1600","153.4043","0.3112","1.0000"
"14.1800","153.3764","0.3112","1.0000"
"14.2000","153.3029","0.3112","1.0000"
"14.2200","153.2930","0.3112","1.0000"
"14.2400","153.2785","0.3112","1.0000"
"14.2600","153.2258","0.3112","1.0000"
"14.2800","153.2199","0.3112","1.0000"
"14.3000","153.2244","0.3112","1.0000"
"14.3200","153.2063","0.3112","1.0000"
"14.3400","153.3044","0.3112","1.0000"
"14.3600","153.3050","0.3112","1.0000"
"14.3800","153.2462","0.3112","1.0000"
"14.4000","153.2582","0.3112","1.0000"
"14.4200","153.2493","0.3112","1.0000"
"14.4400","153.1909","0.3112","1.0000"
"14.4600","153.1481","0.3112","1.0000"
"14.4800","153.1889","0.3112","1.0000"
"14.5000","153.2228","0.3112","1.0000"
"14.5200","153.1467","0.3112","1.0000"
"14.5400","153.1093","0.3112","1.0000"
"14.5600","153.1278","0.3112","1.0000"
"14.5800","153.0273","0.3112","1.0000"
"14.6000","153.0255","0.3112","1.0000"
"14.6200","153.0359","0.3112","1.0000"
"14.6400","153.0403","0.3112","1.0000"
"14.6600","152.9326","0.3112","1.0000"
"14.6800","152.8956","0.3112","1.0000"
"14.7000","152.9228","0.3112","1.0000"
"14.7200","152.9211","0.3112","1.0000"
"14.7400","152.9819","0.3112","1.0000"
"14.7600","152.9079","0.3112","1.0000"
"14.7800","152.8921","0.3112","1.0000"
"14.8000","152.9337","0.3112","1.0000"
"14.8200","152.9505","0.3112","1.0000"
"14.8400","152.9135","0.3112","1.0000"
"14.8600","152.8419","0.3112","1.0000"
"14.8800","152.8270","0.3112","1.0000"
"14.9000","152.8121","0.3112","1.0000"
"14.9200","152.7549","0.3112","1.0000"
"14.9400","152.7859","0.3112","1.0000"
"14.9600","152.7891","0.3112","1.0000"
"14.9800","152.7815","0.3112","1.0000"
"15.0000","152.7865","0.3112","1.0000"
"15.0200","152.9635","0.3112","1.0000"
"15.0400","152.9411","0.3112","1.0000"
"15.0600","152.7501","0.3112","1.0000"
"15.0800","152.7210","0.3112","1.0000"
"15.1000","152.8498","0.3112","1.0000"
"15.1200","152.7499","0.3112","1.0000"
"15.1400","152.6380","0.3112","1.0000"
"15.1600","152.7064","0.3112","1.0000"
"15.1800","152.6681","0.3112","1.0000"
"15.2000","152.6647","0.3112","1.0000"
"15.2200","152.7668","0.3112","1.0000"
"15.2400","152.8223","0.3112","1.0000"
"15.2600","152.7331","0.3112","1.0000"
"15.2800","152.7220","0.3112","1.0000"
"15.3000","152.6697","0.3112","1.0000"
"15.3200","152.6071","0.3112","1.0000"
"15.3400","152.6387","0.3112","1.0000"
"15.3600","152.6440","0.3112","1.0000"
"15.3800","152.5637","0.3112","1.0000"
"15.4000","152.4520","0.3112","1.0000"
"15.4200","152.5438","0.3112","1.0000"
"15.4400","152.4818","0.3112","1.0000"
"15.4600","152.4310","0.3112","1.0000"
"15.4800","152.5011","0.3112","1.0000"
"15.5000","152.5301","0.3112","1.0000"
"15.5200","152.4956","0.3112","1.0000"
"15.5400","152.5148","0.3112","1.0000"
"15.5600","152.5582","0.3112","1.0000"
"15.5800","152.4621","0.3112","1.0000"
"15.6000","152.3760","0.3112","1.0000"
"15.6200","152.3769","0.3112","1.0000"
"15.6400","152.2871","0.3112","1.0000"
"15.6600","152.3692","0.3112","1.0000"
"15.6800","152.4264","0.3112","1.0000"
"15.7000","152.3775","0.3112","1.0000"
"15.7200","152.2759","0.3112","1.0000"
"15.7400","152.2817","0.3112","1.0000"
"15.7600","152.3610","0.3112","1.0000"
"15.7800","152.2877","0.3112","1.0000"
"15.8000","152.3200","0.3112","1.0000"
"15.8200","152.3309","0.3112","1.0000"
"15.8400","152.3088","0.3112","1.0000"
"15.8600","152.2150","0.3112","1.0000"
"15.8800","152.2209","0.3112","1.0000"
"15.9000","152.3088","0.3112","1.0000"
"15.9200","152.2439","0.3112","1.0000"
"15.9400","152.1893","0.3112","1.0000"
"15.9600","152.2632","0.3112","1.0000"
"15.9800","152.1417","0.3112","1.0000"
"16.0000","152.1293","0.3112","1.0000"
"16.0200","152.2094","0.3112","1.0000"
"16.0400","152.1941","0.3112","1.0000"
"16.0600","152.1897","0.3112","1.0000"
"16.0800","152.1818","0.3112","1.0000"
"16.1000","152.1569","0.3112","1.0000"
"16.1200","152.0320","0.3112","1.0000"
"16.1400","151.9894","0.3112","1.0000"
"16.1600","151.9473","0.3112","1.0000"
"16.1800","151.9260","0.3112","1.0000"
"16.2000","151.9910","0.3112","1.0000"
"16.2200","152.1640","0.3112","1.0000"
"16.2400","152.1385","0.3112","1.0000"
"16.2600","151.9646","0.3112","1.0000"
"16.2800","152.0111","0.3112","1.0000"
"16.3000","152.0199","0.3112","1.0000"
"16.3200","151.9905","0.3112","1.0000"
"16.3400","151.9150","0.3112","1.0000"
"16.3600","151.9545","0.3112","1.0000"
"16.3800","151.8556","0.3112","1.0000"
"16.4000","151.8619","0.3112","1.0000"
"16.4200","151.9120","0.3112","1.0000"
"16.4400","151.9857","0.3112","1.0000"
"16.4600","151.9510","0.3112","1.0000"
"16.4800","151.9285","0.3112","1.0000"
"16.5000","151.8906","0.3112","1.0000"
"16.5200","151.8792","0.3112","1.0000"
"16.5400","151.8540","0.3112","1.0000"
"16.5600","151.8095","0.3112","1.0000"
"16.5800","151.7980","0.3112","1.0000"
"16.6000","151.8379","0.3112","1.0000"
"16.6200","151.9476","0.3112","1.0000"
"16.6400","151.8151","0.3112","1.0000"
"16.6600","151.7001","0.3112","1.0000"
"16.6800","151.7344","0.3112","1.0000"
"16.7000","151.8030","0.3112","1.0000"
"16.7200","151.7785","0.3112","1.0000"
"16.7400","151.8258","0.3112","1.0000"
"16.7600","151.8922","0.3112","1.0000"
"16.7800","151.7948","0.3112","1.0000"
"16.8000","151.8009","0.3112","1.0000"
"16.8200","151.8691","0.3112","1.0000"
"16.8400","151.8191","0.3112","1.0000"
"16.8600","151.7016","0.3112","1.0000"
"16.8800","151.7696","0.3112","1.0000"
"16.9000","151.7891","0.3112","1.0000"
"16.9200","151.6991","0.3112","1.0000"
"16.9400","151.7601","0.3112","1.0000"
"16.9600","151.8088","0.3112","1.0000"
"16.9800","151.7315","0.3112","1.0000"
"17.0000","151.6558","0.3112","1.0000"
"17.0200","151.7290","0.3112","1.0000"
"17.0400","151.7118","0.3112","1.0000"
"17.0600","151.6488","0.3112","1.0000"
"17.0800","151.7500","0.3112","1.0000"
"17.1000","151.8376","0.3112","1.0000"
"17.1200","151.7232","0.3112","1.0000"
"17.1400","151.7321","0.3112","1.0000"
"17.1600","151.7419","0.3112","1.0000"
"17.1800","151.6475","0.3112","1.0000"
"17.2000","151.6607","0.3112","1.0000"
"17.2200","151.7196","0.3112","1.0000"
"17.2400","151.6585","0.3112","1.0000"
"17.2600","151.6095","0.3112","1.0000"
"17.2800","151.7263","0.3112","1.0000"
"17.3000","151.6973","0.3112","1.0000"
"17.3200","151.5933","0.3112","1.0000"
"17.3400","151.5868","0.3112","1.0000"
"17.3600","151.6507","0.3112","1.0000"
"17.3800","151.6596","0.3112","1.0000"
"17.4000","151.7491","0.3112","1.0000"
"17.4200","151.6356","0.3112","1.0000"
"17.4400","151.5681","0.3112","1.0000"
"17.4600","151.4948","0.3112","1.0000"
"17.4800","151.5800","0.3112","1.0000"
"17.5000","151.5987","0.3112","1.0000"
"17.5200","151.5274","0.3112","1.0000"
"17.5400","151.4717","0.3112","1.0000"
"17.5600","151.4427","0.3112","1.0000"
"17.5800","151.4999","0.3112","1.0000"
"17.6000","151.5271","0.3112","1.0000"
"17.6200","151.6025","0.3112","1.0000"
"17.6400","151.5711","0.3112","1.0000"
"17.6600","151.5149","0.3112","1.0000"
"17.6800","151.4346","0.3112","1.0000"
"17.7000","151.4043","0.3112","1.0000"
"17.7200","151.4447","0.3112","1.0000"
"17.7400","151.5064","0.3112","1.0000"
"17.7600","151.5157","0.3112","1.0000"
"17.7800","151.5034","0.3112","1.0000"
"17.8000","151.5447","0.3112","1.0000"
"17.8200","151.5304","0.3112","1.0000"
"17.8400","151.5028","0.3112","1.0000"
"17.8600","151.4724","0.3112","1.0000"
"17.8800","151.5133","0.3112","1.0000"
"17.9000","151.4743","0.3112","1.0000"
"17.9200","151.4272","0.3112","1.0000"
"17.9400","151.4373","0.3112","1.0000"
"17.9600","151.4475","0.3112","1.0000"
"17.9800","151.4047","0.3112","1.0000"
"18.0000","151.4070","0.3112","1.0000"
"18.0200","151.4643","0.3112","1.0000"
"18.0400","151.4657","0.3112","1.0000"
"18.0600","151.3451","0.3112","1.0000"
"18.0800","151.3973","0.3112","1.0000"
"18.1000","151.3470","0.3112","1.0000"
"18.1200","151.2638","0.3112","1.0000"
"18.1400","151.2172","0.3112","1.0000"
"18.1600","151.2461","0.3112","1.0000"
"18.1800","151.2529","0.3112","1.0000"
"18.2000","151.3247","0.3112","1.0000"
"18.2200","151.3261","0.3112","1.0000"
"18.2400","151.1939","0.3112","1.0000"
"18.2600","151.1588","0.3112","1.0000"
"18.2800","151.2500","0.3112","1.0000"
"18.3000","151.2952","0.3112","1.0000"
"18.3200","151.2487","0.3112","1.0000"
"18.3400","151.2587","0.3112","1.0000"
"18.3600","151.3018","0.3112","1.0000"
"18.3800","151.2154","0.3112","1.0000"
"18.4000","151.1901","0.3112","1.0000"
"18.4200","151.2640","0.3112","1.0000"
"18.4400","151.2724","0.3112","1.0000"
"18.4600","151.3262","0.3112","1.0000"
"18.4800","151.4343","0.3112","1.0000"
"18.5000","151.2505","0.3112","1.0000"
"18.5200","151.1805","0.3112","1.0000"
"18.5400","151.2275","0.3112","1.0000"
"18.5600","151.2486","0.3112","1.0000"
"18.5800","151.1709","0.3112","1.0000"
"18.6000","151.1405","0.3112","1.0000"
"18.6200","151.1764","0.3112","1.0000"
"18.6400","151.1969","0.3112","1.0000"
"18.6600","151.1606","0.3112","1.0000"
"18.6800","151.1763","0.3112","1.0000"
"18.7000","151.1563","0.3112","1.0000"
"18.7200","151.1060","0.3112","1.0000"
"18.7400","151.1301","0.3112","1.0000"
"18.7600","151.0848","0.3112","1.0000"
"18.7800","151.0282","0.3112","1.0000"
"18.8000","151.0414","0.3112","1.0000"
"18.8200","151.1418","0.3112","1.0000"
"18.8400","151.0251","0.3112","1.0000"
"18.8600","151.0055","0.3112","1.0000"
"18.8800","151.0491","0.3112","1.0000"
"18.9000","150.9464","0.3112","1.0000"
"18.9200","150.8365","0.3112","1.0000"
"18.9400","150.9462","0.3112","1.0000"
"18.9600","150.9782","0.3112","1.0000"
"18.9800","150.9096","0.3112","1.0000"
"19.0000","150.9852","0.3112","1.0000"
"19.0200","151.0627","0.3112","1.0000"
"19.0400","151.0245","0.3112","1.0000"
"19.0600","150.9695","0.3112","1.0000"
"19.0800","150.9348","0.3112","1.0000"
"19.1000","150.8528","0.3112","1.0000"
"19.1200","150.6927","0.3112","1.0000"
"19.1400","150.6712","0.3112","1.0000"
"19.1600","150.7800","0.3112","1.0000"
"19.1800","150.8516","0.3112","1.0000"
"19.2000","150.7852","0.3112","1.0000"
"19.2200","150.7230","0.3112","1.0000"
"19.2400","150.7387","0.3112","1.0000"
"19.2600","150.7290","0.3112","1.0000"
"19.2800","150.7415","0.3112","1.0000"
"19.3000","150.7135","0.3112","1.0000"
"19.3200","150.6273","0.3112","1.0000"
"19.3400","150.6710","0.3112","1.0000"
"19.3600","150.6671","0.3112","1.0000"
"19.3800","150.5539","0.3112","1.0000"
"19.4000","150.6021","0.3112","1.0000"
"19.4200","150.6442","0.3112","1.0000"
"19.4400","150.6439","0.3112","1.0000"
"19.4600","150.5481","0.3112","1.0000"
"19.4800","150.5658","0.3112","1.0000"
"19.5000","150.5217","0.3112","1.0000"
"19.5200","150.4800","0.3112","1.0000"
"19.5400","150.4883","0.3112","1.0000"
"19.5600","150.4948","0.3112","1.0000"
"19.5800","150.4674","0.3112","1.0000"
"19.6000","150.5432","0.3112","1.0000"
"19.6200","150.5843","0.3112","1.0000"
"19.6400","150.4602","0.3112","1.0000"
"19.6600","150.4198","0.3112","1.0000"
"19.6800","150.4453","0.3112","1.0000"
"19.7000","150.4406","0.3112","1.0000"
"19.7200","150.2693","0.3112","1.0000"
"19.7400","150.2738","0.3112","1.0000"
"19.7600","150.2661","0.3112","1.0000"
"19.7800","150.2758","0.3112","1.0000"
"19.8000","150.3136","0.3112","1.0000"
"19.8200","150.3178","0.3112","1.0000"
"19.8400","150.2505","0.3112","1.0000"
"19.8600","150.1690","0.3112","1.0000"
"19.8800","150.1393","0.3112","1.0000"
"19.9000","150.1992","0.3112","1.0000"
"19.9200","150.1986","0.3112","1.0000"
"19.9400","150.3195","0.3112","1.0000"
"19.9600","150.3254","0.3112","1.0000"
"19.9800","150.2565","0.3112","1.0000"
"20.0000","150.3388","0.3112","1.0000"
"20.0200","150.3512","0.3112","1.0000"
"20.0400","150.2901","0.3112","1.0000"
"20.0600","150.3491","0.3112","1.0000"
"20.0800","150.3276","0.3112","1.0000"
"20.1000","150.3150","0.3112","1.0000"
"20.1200","150.2005","0.3112","1.0000"
"20.1400","150.2877","0.3112","1.0000"
"20.1600","150.1807","0.3112","1.0000"
"20.1800","150.1723","0.3112","1.0000"
"20.2000","150.3247","0.3112","1.0000"
"20.2200","150.4211","0.3112","1.0000"
"20.2400","150.3646","0.3112","1.0000"
"20.2600","150.3419","0.3112","1.0000"
"20.2800","150.2480","0.3112","1.0000"
"20.3000","150.1994","0.3112","1.0000"
"20.3200","150.1606","0.3112","1.0000"
"20.3400","150.2772","0.3112","1.0000"
"20.3600","150.2881","0.3112","1.0000"
"20.3800","150.2943","0.3112","1.0000"
"20.4000","150.3452","0.3112","1.0000"
"20.4200","150.3565","0.3112","1.0000"
"20.4400","150.3130","0.3112","1.0000"
"20.4600","150.2792","0.3112","1.0000"
"20.4800","150.3600","0.3112","1.0000"
"20.5000","150.3132","0.3112","1.0000"
"20.5200","150.3127","0.3112","1.0000"
"20.5400","150.2572","0.3112","1.0000"
"20.5600","150.2180","0.3112","1.0000"
"20.5800","150.1614","0.3112","1.0000"
"20.6000","150.2410","0.3112","1.0000"
"20.6200","150.3194","0.3112","1.0000"
"20.6400","150.1936","0.3112","1.0000"
"20.6600","150.1274","0.3112","1.0000"
"20.6800","150.1886","0.3112","1.0000"
"20.7000","150.2234","0.3112","1.0000"
"20.7200","150.2841","0.3112","1.0000"
"20.7400","150.2599","0.3112","1.0000"
"20.7600","150.1728","0.3112","1.0000"
"20.7800","150.1856","0.3112","1.0000"
"20.8000","150.1351","0.3112","1.0000"
"20.8200","150.1697","0.3112","1.0000"
"20.8400","150.1278","0.3112","1.0000"
"20.8600","150.1502","0.3112","1.0000"
"20.8800","150.2205","0.3112","1.0000"
"20.9000","150.0686","0.3112","1.0000"
"20.9200","150.0341","0.3112","1.0000"
"20.9400","150.1435","0.3112","1.0000"
"20.9600","150.0497","0.3112","1.0000"
"20.9800","149.9892","0.3112","1.0000"
"21.0000","150.0828","0.3112","1.0000"
"21.0200","150.0719","0.3112","1.0000"
"21.0400","149.9848","0.3112","1.0000"
"21.0600","150.0671","0.3112","1.0000"
"21.0800","150.0618","0.3112","1.0000"
"21.1000","149.9909","0.3112","1.0000"
"21.1200","149.9624","0.3112","1.0000"
"21.1400","149.9809","0.3112","1.0000"
"21.1600","149.8635","0.3112","1.0000"
"21.1800","149.7758","0.3112","1.0000"
"21.2000","149.8971","0.3112","1.0000"
"21.2200","149.9461","0.3112","1.0000"
"21.2400","149.8885","0.3112","1.0000"
"21.2600","149.8252","0.3112","1.0000"
"21.2800","149.8652","0.3112","1.0000"
"21.3000","149.7415","0.3112","1.0000"
"21.3200","149.7987","0.3112","1.0000"
"21.3400","149.9176","0.3112","1.0000"
"21.3600","149.9338","0.3112","1.0000"
"21.3800","149.8389","0.3112","1.0000"
"21.4000","149.8428","0.3112","1.0000"
"21.4200","149.8616","0.3112","1.0000"
"21.4400","149.7817","0.3112","1.0000"
"21.4600","149.6933","0.3112","1.0000"
"21.4800","149.8490","0.3112","1.0000"
"21.5000","149.7897","0.3112","1.0000"
"21.5200","149.7476","0.3112","1.0000"
"21.5400","149.8084","0.3112","1.0000"
"21.5600","149.7097","0.3112","1.0000"
"21.5800","149.6917","0.3112","1.0000"
"21.6000","149.7500","0.3112","1.0000"
"21.6200","149.7095","0.3112","1.0000"
"21.6400","149.5871","0.3112","1.0000"
"21.6600","149.6894","0.3112","1.0000"
"21.6800","149.7878","0.3112","1.0000"
"21.7000","149.7475","0.3112","1.0000"
"21.7200","149.7122","0.3112","1.0000"
"21.7400","149.6619","0.3112","1.0000"
"21.7600","149.6109","0.3112","1.0000"
"21.7800","149.5754","0.3112","1.0000"
"21.8000","149.6177","0.3112","1.0000"
"21.8200","149.6069","0.3112","1.0000"
"21.8400","149.5516","0.3112","1.0000"
"21.8600","149.6477","0.3112","1.0000"
"21.8800","149.6103","0.3112","1.0000"
"21.9000","149.5697","0.3112","1.0000"
"21.9200","149.5573","0.3112","1.0000"
"21.9400","149.6448","0.3112","1.0000"
"21.9600","149.6664","0.3112","1.0000"
"21.9800","149.5443","0.3112","1.0000"
"22.0000","149.5155","0.3112","1.0000"
"22.0200","149.5090","0.3112","1.0000"
"22.0400","149.4437","0.3112","1.0000"
"22.0600","149.4179","0.3112","1.0000"
"22.0800","149.4828","0.3112","1.0000"
"22.1000","149.4476","0.3112","1.0000"
"22.1200","149.4462","0.3112","1.0000"
"22.1400","149.5543","0.3112","1.0000"
"22.1600","149.5403","0.3112","1.0000"
"22.1800","149.4411","0.3112","1.0000"
"22.2000","149.4528","0.3112","1.0000"
"22.2200","149.4725","0.3112","1.0000"
"22.2400","149.4425","0.3112","1.0000"
"22.2600","149.4682","0.3112","1.0000"
"22.2800","149.4749","0.3112","1.0000"
"22.3000","149.4974","0.3112","1.0000"
"22.3200","149.4170","0.3112","1.0000"
"22.3400","149.4257","0.3112","1.0000"
"22.3600","149.4776","0.3112","1.0000"
"22.3800","149.5190","0.3112","1.0000"
"22.4000","149.5381","0.3112","1.0000"
"22.4200","149.4101","0.3112","1.0000"
"22.4400","149.3622","0.3112","1.0000"
"22.4600","149.4083","0.3112","1.0000"
"22.4800","149.4263","0.3112","1.0000"
"22.5000","149.4149","0.3112","1.0000"
"22.5200","149.3520","0.3112","1.0000"
"22.5400","149.4438","0.3112","1.0000"
"22.5600","149.4038","0.3112","1.0000"
"22.5800","149.3809","0.3112","1.0000"
"22.6000","149.3703","0.3112","1.0000"
"22.6200","149.4100","0.3112","1.0000"
"22.6400","149.3915","0.3112","1.0000"
"22.6600","149.3865","0.3112","1.0000"
"22.6800","149.4251","0.3112","1.0000"
"22.7000","149.3777","0.3112","1.0000"
"22.7200","149.2083","0.3112","1.0000"
"22.7400","149.2145","0.3112","1.0000"
"22.7600","149.2539","0.3112","1.0000"
"22.7800","149.2230","0.3112","1.0000"
"22.8000","149.2257","0.3112","1.0000"
"22.8200","149.2070","0.3112","1.0000"
"22.8400","149.2559","0.3112","1.0000"
"22.8600","149.1868","0.3112","1.0000"
"22.8800","149.2001","0.3112","1.0000"
"22.9000","149.1880","0.3112","1.0000"
"22.9200","149.0288","0.3112","1.0000"
"22.9400","149.1568","0.3112","1.0000"
"22.9600","149.2054","0.3112","1.0000"
"22.9800","149.1403","0.3112","1.0000"
"23.0000","149.1351","0.3112","1.0000"
"23.0200","149.1729","0.3112","1.0000"
"23.0400","149.1501","0.3112","1.0000"
"23.0600","149.2645","0.3112","1.0000"
"23.0800","149.2450","0.3112","1.0000"
"23.1000","149.0622","0.3112","1.0000"
"23.1200","148.9638","0.3112","1.0000"
"23.1400","149.1776","0.3112","1.0000"
"23.1600","149.2027","0.3112","1.0000"
"23.1800","149.1268","0.3112","1.0000"
"23.2000","149.2137","0.3112","1.0000"
"23.2200","149.0977","0.3112","1.0000"
