Results Table 1
,Force at Preset point (PIP 1),Displacement at Preset point (PIP 1),Time at Preset point (PIP 1)
"12.0400","10357.8242","2.3960","1.0000"
"12.0600","10364.3984","2.3999","1.0000"
"12.0800","10371.3750","2.4039","1.0000"
"12.1000","10378.6689","2.4079","1.0000"
"12.1200","10385.9072","2.4119","1.0000"
"12.1400","10393.5000","2.4160","1.0000"
"12.1600","10400.3076","2.4200","1.0000"
"12.1800","10406.2031","2.4239","1.0000"
"12.2000","10412.3789","2.4278","1.0000"
"12.2200","10418.8652","2.4318","1.0000"
"12.2400","10425.6172","2.4357","1.0000"
"12.2600","10432.9834","2.4398","1.0000"
"12.2800","10440.3740","2.4439","1.0000"
"12.3000","10447.1768","2.4479","1.0000"
"12.3200","10453.5430","2.4519","1.0000"
"12.3400","10459.2695","2.4558","1.0000"
"12.3600","10465.1777","2.4598","1.0000"
"12.3800","10471.8350","2.4638","1.0000"
"12.4000","10478.5811","2.4678","1.0000"
"12.4200","10485.6855","2.4719","1.0000"
"12.4400","10492.6553","2.4760","1.0000"
"12.4600","10498.5635","2.4800","1.0000"
"12.4800","10504.1650","2.4839","1.0000"
"12.5000","10509.6084","2.4879","1.0000"
"12.5200","10514.7793","2.4918","1.0000"
"12.5400","10521.0859","2.4958","1.0000"
"12.5600","10527.8447","2.4998","1.0000"
"12.5800","10534.0664","2.5039","1.0000"
"12.6000","10540.3428","2.5079","1.0000"
"12.6200","10546.0156","2.5119","1.0000"
"12.6400","10551.0537","2.5158","1.0000"
"12.6600","10556.6133","2.5197","1.0000"
"12.6800","10562.5088","2.5237","1.0000"
"12.7000","10568.6748","2.5277","1.0000"
"12.7200","10575.5742","2.5319","1.0000"
"12.7400","10581.8652","2.5359","1.0000"
"12.7600","10587.1436","2.5399","1.0000"
"12.7800","10592.0771","2.5439","1.0000"
"12.8000","10596.4717","2.5477","1.0000"
"12.8200","10601.4150","2.5516","1.0000"
"12.8400","10607.5127","2.5557","1.0000"
"12.8600","10613.7705","2.5597","1.0000"
"12.8800","10620.2637","2.5638","1.0000"
"12.9000","10626.4355","2.5679","1.0000"
"12.9200","10631.6045","2.5720","1.0000"
"12.9400","10636.5879","2.5760","1.0000"
"12.9600","10641.2939","2.5800","1.0000"
"12.9800","10645.7363","2.5839","1.0000"
"13.0000","10650.9980","2.5879","1.0000"
"13.0200","10656.5859","2.5920","1.0000"
"13.0400","10661.8428","2.5960","1.0000"
"13.0600","10666.9395","2.6000","1.0000"
"13.0800","10671.2910","2.6039","1.0000"
"13.1000","10675.4814","2.6077","1.0000"
"13.1200","10680.7422","2.6117","1.0000"
"13.1400","10686.4229","2.6157","1.0000"
"13.1600","10692.0000","2.6198","1.0000"
"13.1800","10697.9600","2.6239","1.0000"
"13.2000","10702.7900","2.6279","1.0000"
"13.2200","10707.0029","2.6319","1.0000"
"13.2400","10711.5859","2.6359","1.0000"
"13.2600","10715.8135","2.6398","1.0000"
"13.2800","10720.2021","2.6438","1.0000"
"13.3000","10725.3027","2.6478","1.0000"
"13.3200","10730.4170","2.6519","1.0000"
"13.3400","10735.5596","2.6560","1.0000"
"13.3600","10740.3438","2.6600","1.0000"
"13.3800","10744.2129","2.6639","1.0000"
"13.4000","10748.3584","2.6679","1.0000"
"13.4200","10752.6582","2.6719","1.0000"
"13.4400","10756.7051","2.6758","1.0000"
"13.4600","10761.3379","2.6798","1.0000"
"13.4800","10766.1631","2.6838","1.0000"
"13.5000","10770.8223","2.6878","1.0000"
"13.5200","10775.8066","2.6918","1.0000"
"13.5400","10780.7236","2.6958","1.0000"
"13.5600","10785.4512","2.6998","1.0000"
"13.5800","10790.0391","2.7039","1.0000"
"13.6000","10793.8975","2.7079","1.0000"
"13.6200","10797.8066","2.7119","1.0000"
"13.6400","10802.1963","2.7160","1.0000"
"13.6600","10805.9014","2.7199","1.0000"
"13.6800","10809.5205","2.7239","1.0000"
"13.7000","10813.7236","2.7279","1.0000"
"13.7200","10817.6006","2.7318","1.0000"
"13.7400","10821.9463","2.7358","1.0000"
"13.7600","10826.9688","2.7398","1.0000"
"13.7800","10831.5752","2.7439","1.0000"
"13.8000","10835.7930","2.7479","1.0000"
"13.8200","10839.6445","2.7519","1.0000"
"13.8400","10842.7949","2.7559","1.0000"
"13.8600","10846.3574","2.7598","1.0000"
"13.8800","10850.1377","2.7638","1.0000"
"13.9000","10853.8623","2.7678","1.0000"
"13.9200","10858.1406","2.7718","1.0000"
"13.9400","10862.5273","2.7759","1.0000"
"13.9600","10866.5791","2.7799","1.0000"
"13.9800","10870.4316","2.7839","1.0000"
"14.0000","10873.9873","2.7878","1.0000"
"14.0200","10877.5225","2.7918","1.0000"
"14.0400","10881.4287","2.7958","1.0000"
"14.0600","10885.2412","2.7998","1.0000"
"14.0800","10889.2070","2.8038","1.0000"
"14.1000","10893.2227","2.8079","1.0000"
"14.1200","10896.5635","2.8119","1.0000"
"14.1400","10899.9443","2.8158","1.0000"
"14.1600","10903.6963","2.8199","1.0000"
"14.1800","10907.0752","2.8238","1.0000"
"14.2000","10910.9551","2.8279","1.0000"
"14.2200","10915.2744","2.8319","1.0000"
"14.2400","10919.1084","2.8360","1.0000"
"14.2600","10922.7422","2.8400","1.0000"
"14.2800","10925.8262","2.8440","1.0000"
"14.3000","10928.0342","2.8479","1.0000"
"14.3200","10930.7783","2.8518","1.0000"
"14.3400","10934.1494","2.8557","1.0000"
"14.3600","10937.7656","2.8597","1.0000"
"14.3800","10942.1221","2.8638","1.0000"
"14.4000","10946.4385","2.8678","1.0000"
"14.4200","10949.7920","2.8719","1.0000"
"14.4400","10953.2158","2.8759","1.0000"
"14.4600","10956.3672","2.8799","1.0000"
"14.4800","10959.4355","2.8838","1.0000"
"14.5000","10963.1611","2.8879","1.0000"
"14.5200","10967.0225","2.8919","1.0000"
"14.5400","10970.6904","2.8960","1.0000"
"14.5600","10974.0234","2.9000","1.0000"
"14.5800","10976.4268","2.9039","1.0000"
"14.6000","10978.8701","2.9078","1.0000"
"14.6200","10981.9131","2.9117","1.0000"
"14.6400","10985.2275","2.9157","1.0000"
"14.6600","10989.3057","2.9197","1.0000"
"14.6800","10993.7881","2.9239","1.0000"
"14.7000","10997.5146","2.9280","1.0000"
"14.7200","11000.7246","2.9320","1.0000"
"14.7400","11003.1787","2.9360","1.0000"
"14.7600","11004.9258","2.9399","1.0000"
"14.7800","11007.3838","2.9439","1.0000"
"14.8000","11010.2852","2.9478","1.0000"
"14.8200","11013.5107","2.9518","1.0000"
"14.8400","11017.5449","2.9559","1.0000"
"14.8600","11020.9043","2.9599","1.0000"
"14.8800","11023.5889","2.9639","1.0000"
"14.9000","11026.4453","2.9678","1.0000"
"14.9200","11029.0967","2.9718","1.0000"
"14.9400","11031.9248","2.9758","1.0000"
"14.9600","11035.5107","2.9798","1.0000"
"14.9800","11038.8506","2.9839","1.0000"
"15.0000","11041.9424","2.9879","1.0000"
"15.0200","11045.0547","2.9919","1.0000"
"15.0400","11047.5342","2.9959","1.0000"
"15.0600","11050.1367","2.9998","1.0000"
"15.0800","11053.1201","3.0038","1.0000"
"15.1000","11055.8418","3.0078","1.0000"
"15.1200","11059.1602","3.0118","1.0000"
"15.1400","11062.8262","3.0159","1.0000"
"15.1600","11065.7695","3.0199","1.0000"
"15.1800","11068.5107","3.0239","1.0000"
"15.2000","11070.8926","3.0279","1.0000"
"15.2200","11072.9414","3.0318","1.0000"
"15.2400","11075.6895","3.0358","1.0000"
"15.2600","11078.7725","3.0398","1.0000"
"15.2800","11081.7646","3.0438","1.0000"
"15.3000","11085.2246","3.0479","1.0000"
"15.3200","11088.1943","3.0519","1.0000"
"15.3400","11090.7559","3.0559","1.0000"
"15.3600","11093.4775","3.0599","1.0000"
"15.3800","11095.5928","3.0639","1.0000"
"15.4000","11097.6611","3.0678","1.0000"
"15.4200","11100.5918","3.0719","1.0000"
"15.4400","11103.3428","3.0759","1.0000"
"15.4600","11106.0332","3.0799","1.0000"
"15.4800","11108.7305","3.0839","1.0000"
"15.5000","11110.6973","3.0878","1.0000"
"15.5200","11113.1680","3.0917","1.0000"
"15.5400","11116.4268","3.0957","1.0000"
"15.5600","11119.7900","3.0997","1.0000"
"15.5800","11123.4766","3.1038","1.0000"
"15.6000","11126.9922","3.1079","1.0000"
"15.6200","11129.2715","3.1119","1.0000"
"15.6400","11131.4844","3.1159","1.0000"
"15.6600","11133.7451","3.1199","1.0000"
"15.6800","11135.9131","3.1239","1.0000"
"15.7000","11138.4082","3.1279","1.0000"
"15.7200","11141.0986","3.1319","1.0000"
"15.7400","11143.8750","3.1360","1.0000"
"15.7600","11146.7090","3.1400","1.0000"
"15.7800","11148.7109","3.1440","1.0000"
"15.8000","11150.2568","3.1479","1.0000"
"15.8200","11152.1143","3.1518","1.0000"
"15.8400","11154.0771","3.1557","1.0000"
"15.8600","11156.8633","3.1597","1.0000"
"15.8800","11160.7646","3.1638","1.0000"
"15.9000","11164.2520","3.1679","1.0000"
"15.9200","11167.1826","3.1719","1.0000"
"15.9400","11169.7930","3.1760","1.0000"
"15.9600","11171.4688","3.1799","1.0000"
"15.9800","11173.5176","3.1839","1.0000"
"16.0000","11176.1357","3.1879","1.0000"
"16.0200","11178.5186","3.1918","1.0000"
"16.0400","11181.5449","3.1959","1.0000"
"16.0600","11184.8369","3.2000","1.0000"
"16.0800","11187.0889","3.2039","1.0000"
"16.1000","11188.9365","3.2079","1.0000"
"16.1200","11190.8232","3.2119","1.0000"
"16.1400","11192.2979","3.2157","1.0000"
"16.1600","11194.2695","3.2197","1.0000"
"16.1800","11197.0078","3.2237","1.0000"
"16.2000","11200.0537","3.2277","1.0000"
"16.2200","11203.1309","3.2318","1.0000"
"16.2400","11205.6494","3.2358","1.0000"
"16.2600","11208.0791","3.2398","1.0000"
"16.2800","11210.5469","3.2439","1.0000"
"16.3000","11212.4844","3.2479","1.0000"
"16.3200","11214.9053","3.2519","1.0000"
"16.3400","11217.5801","3.2559","1.0000"
"16.3600","11219.2129","3.2599","1.0000"
"16.3800","11221.0420","3.2639","1.0000"
"16.4000","11223.1436","3.2678","1.0000"
"16.4200","11224.6436","3.2717","1.0000"
"16.4400","11226.9893","3.2757","1.0000"
"16.4600","11230.2969","3.2797","1.0000"
"16.4800","11233.1514","3.2838","1.0000"
"16.5000","11236.4893","3.2879","1.0000"
"16.5200","11239.5928","3.2920","1.0000"
"16.5400","11241.3740","3.2960","1.0000"
"16.5600","11243.0547","3.2999","1.0000"
"16.5800","11244.7188","3.3039","1.0000"
"16.6000","11246.2090","3.3078","1.0000"
"16.6200","11248.7275","3.3119","1.0000"
"16.6400","11251.7324","3.3159","1.0000"
"16.6600","11254.2529","3.3200","1.0000"
"16.6800","11256.1641","3.3240","1.0000"
"16.7000","11257.3740","3.3280","1.0000"
"16.7200","11258.7529","3.3319","1.0000"
"16.7400","11260.7422","3.3358","1.0000"
"16.7600","11262.8047","3.3398","1.0000"
"16.7800","11265.3428","3.3438","1.0000"
"16.8000","11268.2109","3.3478","1.0000"
"16.8200","11270.4131","3.3518","1.0000"
"16.8400","11272.7568","3.3558","1.0000"
"16.8600","11275.3633","3.3598","1.0000"
"16.8800","11277.5576","3.3637","1.0000"
"16.9000","11280.3379","3.3678","1.0000"
"16.9200","11283.5166","3.3718","1.0000"
"16.9400","11286.3145","3.3759","1.0000"
"16.9600","11289.0195","3.3800","1.0000"
"16.9800","11290.9492","3.3840","1.0000"
"17.0000","11291.6562","3.3879","1.0000"
"17.0200","11292.7109","3.3918","1.0000"
"17.0400","11294.3330","3.3957","1.0000"
"17.0600","11296.5312","3.3997","1.0000"
"17.0800","11299.6904","3.4038","1.0000"
"17.1000","11302.9268","3.4079","1.0000"
"17.1200","11305.4434","3.4120","1.0000"
"17.1400","11307.5596","3.4161","1.0000"
"17.1600","11309.0371","3.4200","1.0000"
"17.1800","11310.2891","3.4239","1.0000"
"17.2000","11312.0459","3.4279","1.0000"
"17.2200","11313.8369","3.4318","1.0000"
"17.2400","11316.3623","3.4358","1.0000"
"17.2600","11319.3135","3.4399","1.0000"
"17.2800","11321.7734","3.4439","1.0000"
"17.3000","11323.9717","3.4479","1.0000"
"17.3200","11326.0039","3.4518","1.0000"
"17.3400","11327.4951","3.4557","1.0000"
"17.3600","11329.6367","3.4597","1.0000"
"17.3800","11332.4453","3.4637","1.0000"
"17.4000","11335.0947","3.4678","1.0000"
"17.4200","11337.8320","3.4719","1.0000"
"17.4400","11339.8896","3.4759","1.0000"
"17.4600","11341.2266","3.4799","1.0000"
"17.4800","11343.1348","3.4838","1.0000"
"17.5000","11345.0684","3.4878","1.0000"
"17.5200","11347.2705","3.4918","1.0000"
"17.5400","11350.0381","3.4959","1.0000"
"17.5600","11352.2676","3.5000","1.0000"
"17.5800","11353.6914","3.5040","1.0000"
"17.6000","11355.2529","3.5079","1.0000"
"17.6200","11356.4131","3.5119","1.0000"
"17.6400","11357.9316","3.5158","1.0000"
"17.6600","11360.3291","3.5198","1.0000"
"17.6800","11362.3252","3.5238","1.0000"
"17.7000","11364.6309","3.5278","1.0000"
"17.7200","11367.1846","3.5318","1.0000"
"17.7400","11369.2891","3.5358","1.0000"
"17.7600","11371.7373","3.5398","1.0000"
"17.7800","11374.3838","3.5438","1.0000"
"17.8000","11376.4854","3.5478","1.0000"
"17.8200","11378.8340","3.5519","1.0000"
"17.8400","11381.3330","3.5560","1.0000"
"17.8600","11383.2383","3.5600","1.0000"
"17.8800","11384.9775","3.5640","1.0000"
"17.9000","11386.2295","3.5679","1.0000"
"17.9200","11387.2441","3.5718","1.0000"
"17.9400","11389.2393","3.5757","1.0000"
"17.9600","11391.9697","3.5797","1.0000"
"17.9800","11395.0537","3.5838","1.0000"
"18.0000","11398.4590","3.5879","1.0000"
"18.0200","11400.9912","3.5920","1.0000"
"18.0400","11402.7822","3.5960","1.0000"
"18.0600","11403.9863","3.6000","1.0000"
"18.0800","11404.7061","3.6039","1.0000"
"18.1000","11406.3398","3.6079","1.0000"
"18.1200","11408.5361","3.6118","1.0000"
"18.1400","11410.6006","3.6158","1.0000"
"18.1600","11413.3057","3.6199","1.0000"
"18.1800","11416.0732","3.6239","1.0000"
"18.2000","11417.6309","3.6279","1.0000"
"18.2200","11419.2920","3.6318","1.0000"
"18.2400","11421.5967","3.6358","1.0000"
"18.2600","11423.2441","3.6398","1.0000"
"18.2800","11425.2900","3.6438","1.0000"
"18.3000","11427.8750","3.6479","1.0000"
"18.3200","11429.8633","3.6519","1.0000"
"18.3400","11431.5820","3.6559","1.0000"
"18.3600","11433.6621","3.6599","1.0000"
"18.3800","11435.8066","3.6639","1.0000"
"18.4000","11437.3398","3.6679","1.0000"
"18.4200","11439.2070","3.6719","1.0000"
"18.4400","11442.0664","3.6759","1.0000"
"18.4600","11444.8955","3.6800","1.0000"
"18.4800","11446.5557","3.6840","1.0000"
"18.5000","11448.1318","3.6880","1.0000"
"18.5200","11449.6719","3.6919","1.0000"
"18.5400","11450.2207","3.6958","1.0000"
"18.5600","11451.6055","3.6997","1.0000"
"18.5800","11454.4092","3.7037","1.0000"
"18.6000","11457.2178","3.7077","1.0000"
"18.6200","11460.3457","3.7118","1.0000"
"18.6400","11463.5469","3.7159","1.0000"
"18.6600","11465.3369","3.7200","1.0000"
"18.6800","11466.8633","3.7240","1.0000"
"18.7000","11468.5439","3.7280","1.0000"
"18.7200","11469.8936","3.7319","1.0000"
"18.7400","11471.8545","3.7359","1.0000"
"18.7600","11474.2295","3.7399","1.0000"
"18.7800","11476.1465","3.7439","1.0000"
"18.8000","11477.8164","3.7478","1.0000"
"18.8200","11479.4072","3.7518","1.0000"
"18.8400","11480.9863","3.7557","1.0000"
"18.8600","11483.3379","3.7597","1.0000"
"18.8800","11486.0762","3.7637","1.0000"
"18.9000","11488.8828","3.7678","1.0000"
"18.9200","11491.9658","3.7719","1.0000"
"18.9400","11493.9307","3.7760","1.0000"
"18.9600","11495.3330","3.7799","1.0000"
"18.9800","11496.5527","3.7839","1.0000"
"19.0000","11497.3809","3.7878","1.0000"
"19.0200","11499.1504","3.7917","1.0000"
"19.0400","11502.1650","3.7958","1.0000"
"19.0600","11504.9277","3.7998","1.0000"
"19.0800","11507.4727","3.8039","1.0000"
"19.1000","11509.7080","3.8079","1.0000"
"19.1200","11510.8379","3.8118","1.0000"
"19.1400","11512.2480","3.8158","1.0000"
"19.1600","11514.2822","3.8198","1.0000"
"19.1800","11516.5527","3.8238","1.0000"
"19.2000","11519.5791","3.8279","1.0000"
"19.2200","11522.3301","3.8320","1.0000"
"19.2400","11524.0391","3.8359","1.0000"
"19.2600","11525.6738","3.8399","1.0000"
"19.2800","11527.1807","3.8439","1.0000"
"19.3000","11528.6436","3.8478","1.0000"
"19.3200","11530.9365","3.8518","1.0000"
"19.3400","11533.4316","3.8558","1.0000"
"19.3600","11536.1172","3.8599","1.0000"
"19.3800","11538.7432","3.8640","1.0000"
"19.4000","11540.3730","3.8680","1.0000"
"19.4200","11541.7188","3.8719","1.0000"
"19.4400","11543.3701","3.8759","1.0000"
"19.4600","11544.9209","3.8798","1.0000"
"19.4800","11546.8965","3.8838","1.0000"
"19.5000","11549.3164","3.8879","1.0000"
"19.5200","11551.8359","3.8919","1.0000"
"19.5400","11554.0576","3.8959","1.0000"
"19.5600","11555.3447","3.8999","1.0000"
"19.5800","11556.6846","3.9038","1.0000"
"19.6000","11559.0918","3.9077","1.0000"
"19.6200","11561.3994","3.9117","1.0000"
"19.6400","11563.5830","3.9158","1.0000"
"19.6600","11566.8643","3.9199","1.0000"
"19.6800","11569.6553","3.9239","1.0000"
"19.7000","11571.0107","3.9279","1.0000"
"19.7200","11572.6396","3.9319","1.0000"
"19.7400","11574.1523","3.9358","1.0000"
"19.7600","11575.6592","3.9397","1.0000"
"19.7800","11578.3799","3.9438","1.0000"
"19.8000","11581.4395","3.9478","1.0000"
"19.8200","11583.8330","3.9519","1.0000"
"19.8400","11585.8701","3.9559","1.0000"
"19.8600","11587.4902","3.9599","1.0000"
"19.8800","11589.1553","3.9638","1.0000"
"19.9000","11591.2588","3.9678","1.0000"
"19.9200","11593.2900","3.9718","1.0000"
"19.9400","11596.0908","3.9759","1.0000"
"19.9600","11598.6162","3.9800","1.0000"
"19.9800","11599.9912","3.9840","1.0000"
"20.0000","11601.7129","3.9879","1.0000"
"20.0200","11603.3271","3.9918","1.0000"
"20.0400","11604.2314","3.9957","1.0000"
"20.0600","11606.2051","3.9997","1.0000"
"20.0800","11609.1367","4.0037","1.0000"
"20.1000","11611.8691","4.0078","1.0000"
"20.1200","11614.7979","4.0119","1.0000"
"20.1400","11617.4561","4.0160","1.0000"
"20.1600","11619.1602","4.0199","1.0000"
"20.1800","11620.8281","4.0239","1.0000"
"20.2000","11622.2344","4.0279","1.0000"
"20.2200","11624.1006","4.0318","1.0000"
"20.2400","11626.8779","4.0359","1.0000"
"20.2600","11629.5254","4.0399","1.0000"
"20.2800","11631.8916","4.0440","1.0000"
"20.3000","11633.9473","4.0480","1.0000"
"20.3200","11635.1328","4.0519","1.0000"
"20.3400","11636.3828","4.0558","1.0000"
"20.3600","11638.1963","4.0598","1.0000"
"20.3800","11639.9590","4.0637","1.0000"
"20.4000","11642.5586","4.0677","1.0000"
"20.4200","11645.7939","4.0718","1.0000"
"20.4400","11648.2744","4.0758","1.0000"
"20.4600","11650.8877","4.0799","1.0000"
"20.4800","11653.2041","4.0839","1.0000"
"20.5000","11654.5479","4.0879","1.0000"
"20.5200","11655.9629","4.0918","1.0000"
"20.5400","11657.7158","4.0958","1.0000"
"20.5600","11659.6572","4.0998","1.0000"
"20.5800","11662.5459","4.1039","1.0000"
"20.6000","11665.4287","4.1079","1.0000"
"20.6200","11666.9844","4.1119","1.0000"
"20.6400","11668.4414","4.1158","1.0000"
"20.6600","11670.3633","4.1198","1.0000"
"20.6800","11672.4658","4.1237","1.0000"
"20.7000","11674.7178","4.1278","1.0000"
"20.7200","11677.2012","4.1318","1.0000"
"20.7400","11680.0674","4.1358","1.0000"
"20.7600","11682.4609","4.1399","1.0000"
"20.7800","11684.1182","4.1439","1.0000"
"20.8000","11686.3398","4.1479","1.0000"
"20.8200","11688.7568","4.1519","1.0000"
"20.8400","11690.6514","4.1559","1.0000"
"20.8600","11693.4453","4.1600","1.0000"
"20.8800","11696.3486","4.1640","1.0000"
"20.9000","11697.8105","4.1680","1.0000"
"20.9200","11699.3018","4.1719","1.0000"
"20.9400","11701.1787","4.1759","1.0000"
"20.9600","11702.3047","4.1798","1.0000"
"20.9800","11704.2881","4.1837","1.0000"
"21.0000","11707.0820","4.1878","1.0000"
"21.0200","11709.7256","4.1918","1.0000"
"21.0400","11712.5322","4.1959","1.0000"
"21.0600","11715.0781","4.1999","1.0000"
"21.0800","11717.0820","4.2038","1.0000"
"21.1000","11718.6416","4.2078","1.0000"
"21.1200","11720.3945","4.2118","1.0000"
"21.1400","11723.1387","4.2158","1.0000"
"21.1600","11726.0176","4.2199","1.0000"
"21.1800","11728.2002","4.2239","1.0000"
"21.2000","11730.1494","4.2279","1.0000"
"21.2200","11731.9326","4.2319","1.0000"
"21.2400","11733.1055","4.2358","1.0000"
"21.2600","11735.1104","4.2397","1.0000"
"21.2800","11738.0381","4.2437","1.0000"
"21.3000","11740.8535","4.2478","1.0000"
"21.3200","11744.1523","4.2519","1.0000"
"21.3400","11747.1914","4.2559","1.0000"
"21.3600","11749.0879","4.2599","1.0000"
"21.3800","11751.1357","4.2640","1.0000"
"21.4000","11753.2559","4.2679","1.0000"
"21.4200","11754.7881","4.2719","1.0000"
"21.4400","11757.0781","4.2759","1.0000"
"21.4600","11759.9873","4.2799","1.0000"
"21.4800","11762.5684","4.2840","1.0000"
"21.5000","11764.8711","4.2880","1.0000"
"21.5200","11766.2490","4.2919","1.0000"
"21.5400","11767.2090","4.2957","1.0000"
"21.5600","11768.7168","4.2997","1.0000"
"21.5800","11771.0146","4.3036","1.0000"
"21.6000","11773.8867","4.3076","1.0000"
"21.6200","11777.1875","4.3118","1.0000"
"21.6400","11780.0322","4.3159","1.0000"
"21.6600","11782.5967","4.3199","1.0000"
"21.6800","11784.8975","4.3240","1.0000"
"21.7000","11786.4678","4.3280","1.0000"
"21.7200","11788.2041","4.3319","1.0000"
"21.7400","11790.4434","4.3359","1.0000"
"21.7600","11792.7109","4.3399","1.0000"
"21.7800","11795.4229","4.3439","1.0000"
"21.8000","11797.7607","4.3479","1.0000"
"21.8200","11799.5439","4.3519","1.0000"
"21.8400","11801.6650","4.3558","1.0000"
"21.8600","11804.1143","4.3598","1.0000"
"21.8800","11806.5352","4.3638","1.0000"
"21.9000","11809.3818","4.3678","1.0000"
"21.9200","11812.0742","4.3719","1.0000"
"21.9400","11814.1543","4.3759","1.0000"
"21.9600","11816.3311","4.3799","1.0000"
"21.9800","11818.3311","4.3838","1.0000"
"22.0000","11820.3945","4.3878","1.0000"
"22.0200","11822.8955","4.3919","1.0000"
"22.0400","11825.2422","4.3959","1.0000"
"22.0600","11827.9648","4.3999","1.0000"
"22.0800","11830.9385","4.4040","1.0000"
"22.1000","11832.9648","4.4080","1.0000"
"22.1200","11834.5479","4.4120","1.0000"
"22.1400","11836.2549","4.4159","1.0000"
"22.1600","11837.7100","4.4198","1.0000"
"22.1800","11839.9990","4.4237","1.0000"
"22.2000","11843.4238","4.4278","1.0000"
"22.2200","11846.7100","4.4318","1.0000"
"22.2400","11849.6104","4.4359","1.0000"
"22.2600","11851.8711","4.4399","1.0000"
"22.2800","11853.5762","4.4439","1.0000"
"22.3000","11855.7158","4.4478","1.0000"
"22.3200","11858.0156","4.4518","1.0000"
"22.3400","11860.5273","4.4558","1.0000"
"22.3600","11863.5000","4.4598","1.0000"
"22.3800","11866.2422","4.4639","1.0000"
"22.4000","11868.8076","4.4679","1.0000"
"22.4200","11871.2422","4.4719","1.0000"
"22.4400","11872.9434","4.4759","1.0000"
"22.4600","11874.5391","4.4798","1.0000"
"22.4800","11876.6729","4.4838","1.0000"
"22.5000","11878.7646","4.4877","1.0000"
"22.5200","11881.1201","4.4918","1.0000"
"22.5400","11884.1230","4.4958","1.0000"
"22.5600","11886.6738","4.4999","1.0000"
"22.5800","11888.9033","4.5039","1.0000"
"22.6000","11891.3145","4.5079","1.0000"
"22.6200","11893.3936","4.5119","1.0000"
"22.6400","11895.8662","4.5159","1.0000"
"22.6600","11898.7012","4.5199","1.0000"
"22.6800","11901.1084","4.5239","1.0000"
"22.7000","11903.5508","4.5279","1.0000"
"22.7200","11905.7979","4.5319","1.0000"
"22.7400","11907.6553","4.5358","1.0000"
"22.7600","11910.1963","4.5398","1.0000"
"22.7800","11912.9385","4.5438","1.0000"
"22.8000","11915.7119","4.5478","1.0000"
"22.8200","11919.0078","4.5519","1.0000"
"22.8400","11921.8545","4.5559","1.0000"
"22.8600","11924.0811","4.5599","1.0000"
"22.8800","11926.5430","4.5639","1.0000"
"22.9000","11928.6348","4.5679","1.0000"
"22.9200","11930.7617","4.5718","1.0000"
"22.9400","11933.2314","4.5758","1.0000"
"22.9600","11935.6807","4.5799","1.0000"
"22.9800","11938.5186","4.5839","1.0000"
"23.0000","11941.2764","4.5880","1.0000"
"23.0200","11942.8916","4.5919","1.0000"
"23.0400","11944.6357","4.5958","1.0000"
"23.0600","11947.0547","4.5998","1.0000"
"23.0800","11949.3975","4.6037","1.0000"
"23.1000","11952.7061","4.6078","1.0000"
"23.1200","11956.2676","4.6119","1.0000"
"23.1400","11959.0488","4.6159","1.0000"
"23.1600","11961.7227","4.6199","1.0000"
"23.1800","11964.2412","4.6239","1.0000"
"23.2000","11966.1328","4.6279","1.0000"
"23.2200","11968.3633","4.6319","1.0000"
"23.2400","11970.6006","4.6359","1.0000"
"23.2600","11972.8789","4.6399","1.0000"
"23.2800","11975.7217","4.6440","1.0000"
"23.3000","11977.9150","4.6480","1.0000"
"23.3200","11979.5498","4.6519","1.0000"
"23.3400","11981.6455","4.6558","1.0000"
"23.3600","11983.7393","4.6598","1.0000"
"23.3800","11986.2021","4.6637","1.0000"
"23.4000","11989.5449","4.6678","1.0000"
"23.4200","11992.8809","4.6718","1.0000"
"23.4400","11996.2285","4.6759","1.0000"
"23.4600","11999.1006","4.6799","1.0000"
"23.4800","12001.1104","4.6839","1.0000"
"23.5000","12003.1484","4.6878","1.0000"
"23.5200","12005.3799","4.6918","1.0000"
"23.5400","12007.6738","4.6957","1.0000"
"23.5600","12010.9258","4.6997","1.0000"
"23.5800","12014.5742","4.7038","1.0000"
"23.6000","12017.6416","4.7079","1.0000"
"23.6200","12020.5498","4.7119","1.0000"
"23.6400","12022.6904","4.7159","1.0000"
"23.6600","12024.4961","4.7198","1.0000"
"23.6800","12027.1641","4.7238","1.0000"
"23.7000","12029.7217","4.7278","1.0000"
"23.7200","12032.2061","4.7319","1.0000"
"23.7400","12035.0967","4.7359","1.0000"
"23.7600","12037.4092","4.7399","1.0000"
"23.7800","12039.3154","4.7439","1.0000"
"23.8000","12041.7256","4.7478","1.0000"
"23.8200","12044.0518","4.7518","1.0000"
"23.8400","12046.6758","4.7558","1.0000"
"23.8600","12050.0205","4.7599","1.0000"
"23.8800","12052.9521","4.7639","1.0000"
"23.9000","12055.6396","4.7679","1.0000"
"23.9200","12057.9395","4.7719","1.0000"
"23.9400","12059.5684","4.7758","1.0000"
"23.9600","12061.6689","4.7797","1.0000"
"23.9800","12064.4834","4.7837","1.0000"
"24.0000","12068.0352","4.7877","1.0000"
"24.0200","12072.0908","4.7918","1.0000"
"24.0400","12075.3691","4.7959","1.0000"
"24.0600","12078.1680","4.7999","1.0000"
"24.0800","12081.1602","4.8039","1.0000"
"24.1000","12083.4414","4.8080","1.0000"
"24.1200","12085.2676","4.8119","1.0000"
"24.1400","12087.8975","4.8159","1.0000"
