Results Table 1
,Force at Preset point (PIP 1),Displacement at Preset point (PIP 1),Time at Preset point (PIP 1)
,(kN),(mm),(s)
1,"-----","-----","-----"

Raw Data
Time,Force,Displacement,PIP count
(s),(N),(mm),
"23.7600","5616.3257","4.7405","0.0000"
"23.7800","5618.4761","4.7445","0.0000"
"23.8000","5621.1841","4.7485","0.0000"
"23.8200","5623.8354","4.7525","0.0000"
"23.8400","5626.3257","4.7565","0.0000"
"23.8600","5629.0039","4.7605","0.0000"
"23.8800","5631.1807","4.7645","0.0000"
"23.9000","5633.4219","4.7684","0.0000"
"23.9200","5636.5034","4.7724","0.0000"
"23.9400","5639.3496","4.7764","0.0000"
"23.9600","5642.1484","4.7804","0.0000"
"23.9800","5645.2764","4.7845","0.0000"
"24.0000","5648.0474","4.7885","0.0000"
"24.0200","5650.7310","4.7926","0.0000"
"24.0400","5653.4072","4.7966","0.0000"
"24.0600","5655.4121","4.8005","0.0000"
"24.0800","5657.4351","4.8045","0.0000"
"24.1000","5659.6621","4.8084","0.0000"
"24.1200","5662.0596","4.8124","0.0000"
"24.1400","5665.2842","4.8164","0.0000"
"24.1600","5668.7319","4.8205","0.0000"
"24.1800","5671.7642","4.8245","0.0000"
"24.2000","5674.7656","4.8285","0.0000"
"24.2200","5677.4238","4.8325","0.0000"
"24.2400","5679.6553","4.8365","0.0000"
"24.2600","5682.2471","4.8405","0.0000"
"24.2800","5684.9468","4.8445","0.0000"
"24.3000","5687.7700","4.8485","0.0000"
"24.3200","5690.7944","4.8526","0.0000"
"24.3400","5693.1416","4.8566","0.0000"
"24.3600","5695.3037","4.8605","0.0000"
"24.3800","5697.8369","4.8645","0.0000"
"24.4000","5699.9751","4.8684","0.0000"
"24.4200","5702.4214","4.8724","0.0000"
"24.4400","5705.4229","4.8764","0.0000"
"24.4600","5708.1299","4.8805","0.0000"
"24.4800","5710.6162","4.8845","0.0000"
"24.5000","5712.9438","4.8885","0.0000"
"24.5200","5714.7095","4.8924","0.0000"
"24.5400","5716.8765","4.8964","0.0000"
"24.5600","5719.5215","4.9004","0.0000"
"24.5800","5722.5513","4.9044","0.0000"
"24.6000","5726.3423","4.9085","0.0000"
"24.6200","5729.8945","4.9126","0.0000"
"24.6400","5732.7485","4.9166","0.0000"
"24.6600","5735.2969","4.9207","0.0000"
"24.6800","5737.2202","4.9246","0.0000"
"24.7000","5738.9536","4.9285","0.0000"
"24.7200","5741.4419","4.9325","0.0000"
"24.7400","5743.7417","4.9364","0.0000"
"24.7600","5746.2095","4.9404","0.0000"
"24.7800","5749.2490","4.9444","0.0000"
"24.8000","5751.8667","4.9484","0.0000"
"24.8200","5754.3247","4.9524","0.0000"
"24.8400","5757.3159","4.9564","0.0000"
"24.8600","5759.9849","4.9604","0.0000"
"24.8800","5762.8955","4.9644","0.0000"
"24.9000","5766.4482","4.9685","0.0000"
"24.9200","5769.4072","4.9726","0.0000"
"24.9400","5771.9277","4.9766","0.0000"
"24.9600","5774.0693","4.9806","0.0000"
"24.9800","5775.5864","4.9845","0.0000"
"25.0000","5777.7739","4.9884","0.0000"
"25.0200","5780.5684","4.9924","0.0000"
"25.0400","5783.3721","4.9964","0.0000"
"25.0600","5786.8613","5.0005","0.0000"
"25.0800","5790.1187","5.0045","0.0000"
"25.1000","5792.6772","5.0086","0.0000"
"25.1200","5795.3506","5.0126","0.0000"
"25.1400","5797.5972","5.0166","0.0000"
"25.1600","5799.7173","5.0205","0.0000"
"25.1800","5802.3320","5.0245","0.0000"
"25.2000","5804.7246","5.0285","0.0000"
"25.2200","5807.1938","5.0325","0.0000"
"25.2400","5809.8130","5.0366","0.0000"
"25.2600","5811.9658","5.0405","0.0000"
"25.2800","5814.3096","5.0445","0.0000"
"25.3000","5817.0859","5.0485","0.0000"
"25.3200","5819.4844","5.0524","0.0000"
"25.3400","5822.2642","5.0564","0.0000"
"25.3600","5825.4668","5.0605","0.0000"
"25.3800","5828.1084","5.0645","0.0000"
"25.4000","5830.5356","5.0686","0.0000"
"25.4200","5832.7061","5.0725","0.0000"
"25.4400","5834.4492","5.0765","0.0000"
"25.4600","5836.7173","5.0804","0.0000"
"25.4800","5839.6841","5.0844","0.0000"
"25.5000","5842.8037","5.0884","0.0000"
"25.5200","5846.3340","5.0925","0.0000"
"25.5400","5849.3911","5.0966","0.0000"
"25.5600","5851.5874","5.1005","0.0000"
"25.5800","5853.7920","5.1045","0.0000"
"25.6000","5855.8682","5.1084","0.0000"
"25.6200","5858.1587","5.1124","0.0000"
"25.6400","5861.4644","5.1164","0.0000"
"25.6600","5864.7061","5.1205","0.0000"
"25.6800","5867.7026","5.1246","0.0000"
"25.7000","5870.5537","5.1286","0.0000"
"25.7200","5872.5767","5.1326","0.0000"
"25.7400","5874.7402","5.1366","0.0000"
"25.7600","5877.2212","5.1405","0.0000"
"25.7800","5879.4780","5.1445","0.0000"
"25.8000","5882.2607","5.1485","0.0000"
"25.8200","5885.1333","5.1525","0.0000"
"25.8400","5887.4141","5.1565","0.0000"
"25.8600","5889.6421","5.1605","0.0000"
"25.8800","5892.0020","5.1645","0.0000"
"25.9000","5893.9644","5.1684","0.0000"
"25.9200","5896.5977","5.1724","0.0000"
"25.9400","5899.7148","5.1764","0.0000"
"25.9600","5902.8398","5.1804","0.0000"
"25.9800","5906.3291","5.1845","0.0000"
"26.0000","5909.0859","5.1885","0.0000"
"26.0200","5911.2598","5.1925","0.0000"
"26.0400","5913.5508","5.1964","0.0000"
"26.0600","5915.7012","5.2004","0.0000"
"26.0800","5918.1826","5.2044","0.0000"
"26.1000","5921.3374","5.2084","0.0000"
"26.1200","5924.2402","5.2125","0.0000"
"26.1400","5927.1304","5.2165","0.0000"
"26.1600","5929.9175","5.2206","0.0000"
"26.1800","5931.8418","5.2246","0.0000"
"26.2000","5933.8970","5.2285","0.0000"
"26.2200","5936.3687","5.2325","0.0000"
"26.2400","5938.3750","5.2364","0.0000"
"26.2600","5940.8516","5.2404","0.0000"
"26.2800","5943.8696","5.2444","0.0000"
"26.3000","5946.3608","5.2484","0.0000"
"26.3200","5948.9028","5.2524","0.0000"
"26.3400","5951.4087","5.2564","0.0000"
"26.3600","5953.6294","5.2604","0.0000"
"26.3800","5956.6919","5.2644","0.0000"
"26.4000","5960.1309","5.2684","0.0000"
"26.4200","5963.3286","5.2725","0.0000"
"26.4400","5966.4385","5.2765","0.0000"
"26.4600","5969.0503","5.2806","0.0000"
"26.4800","5971.1230","5.2845","0.0000"
"26.5000","5973.3076","5.2885","0.0000"
"26.5200","5975.4849","5.2925","0.0000"
"26.5400","5977.9009","5.2965","0.0000"
"26.5600","5980.8745","5.3005","0.0000"
"26.5800","5983.5112","5.3045","0.0000"
"26.6000","5985.9180","5.3085","0.0000"
"26.6200","5988.3423","5.3125","0.0000"
"26.6400","5990.5273","5.3164","0.0000"
"26.6600","5993.0894","5.3204","0.0000"
"26.6800","5996.0576","5.3245","0.0000"
"26.7000","5998.8037","5.3285","0.0000"
"26.7200","6001.7900","5.3326","0.0000"
"26.7400","6004.5034","5.3367","0.0000"
"26.7600","6006.1836","5.3406","0.0000"
"26.7800","6008.1270","5.3446","0.0000"
"26.8000","6010.3408","5.3485","0.0000"
"26.8200","6012.6694","5.3524","0.0000"
"26.8400","6015.8979","5.3565","0.0000"
"26.8600","6019.2817","5.3605","0.0000"
"26.8800","6022.0620","5.3646","0.0000"
"26.9000","6024.7031","5.3686","0.0000"
"26.9200","6026.7749","5.3725","0.0000"
"26.9400","6028.7993","5.3764","0.0000"
"26.9600","6031.5771","5.3804","0.0000"
"26.9800","6034.4736","5.3844","0.0000"
"27.0000","6037.5508","5.3884","0.0000"
"27.0200","6040.9458","5.3925","0.0000"
"27.0400","6043.8057","5.3966","0.0000"
"27.0600","6046.0767","5.4006","0.0000"
"27.0800","6048.1167","5.4045","0.0000"
"27.1000","6049.7822","5.4084","0.0000"
"27.1200","6051.9458","5.4124","0.0000"
"27.1400","6054.7305","5.4164","0.0000"
"27.1600","6057.5244","5.4204","0.0000"
"27.1800","6060.6597","5.4245","0.0000"
"27.2000","6063.5825","5.4285","0.0000"
"27.2200","6065.6587","5.4325","0.0000"
"27.2400","6067.8726","5.4365","0.0000"
"27.2600","6070.1421","5.4405","0.0000"
"27.2800","6072.3398","5.4444","0.0000"
"27.3000","6075.3232","5.4484","0.0000"
"27.3200","6078.3467","5.4525","0.0000"
"27.3400","6081.0273","5.4565","0.0000"
"27.3600","6083.7725","5.4606","0.0000"
"27.3800","6085.9160","5.4645","0.0000"
"27.4000","6088.0713","5.4685","0.0000"
"27.4200","6090.7847","5.4725","0.0000"
"27.4400","6093.4106","5.4765","0.0000"
"27.4600","6096.1694","5.4805","0.0000"
"27.4800","6099.4580","5.4846","0.0000"
"27.5000","6101.9312","5.4885","0.0000"
"27.5200","6104.0430","5.4925","0.0000"
"27.5400","6106.3081","5.4965","0.0000"
"27.5600","6108.3384","5.5004","0.0000"
"27.5800","6110.8105","5.5044","0.0000"
"27.6000","6113.8774","5.5085","0.0000"
"27.6200","6116.8164","5.5125","0.0000"
"27.6400","6119.7300","5.5166","0.0000"
"27.6600","6121.9604","5.5206","0.0000"
"27.6800","6123.3818","5.5245","0.0000"
"27.7000","6125.3188","5.5284","0.0000"
"27.7200","6127.7920","5.5324","0.0000"
"27.7400","6130.7593","5.5364","0.0000"
"27.7600","6134.3657","5.5404","0.0000"
"27.7800","6137.7095","5.5445","0.0000"
"27.8000","6140.5532","5.5486","0.0000"
"27.8200","6143.0898","5.5526","0.0000"
"27.8400","6145.0015","5.5566","0.0000"
"27.8600","6146.9341","5.5605","0.0000"
"27.8800","6149.5044","5.5645","0.0000"
"27.9000","6151.8403","5.5685","0.0000"
"27.9200","6154.5767","5.5725","0.0000"
"27.9400","6157.9414","5.5765","0.0000"
"27.9600","6160.6719","5.5805","0.0000"
"27.9800","6163.1016","5.5845","0.0000"
"28.0000","6165.5361","5.5885","0.0000"
"28.0200","6167.6211","5.5925","0.0000"
"28.0400","6170.0957","5.5964","0.0000"
"28.0600","6172.9463","5.6005","0.0000"
"28.0800","6175.2427","5.6045","0.0000"
"28.1000","6177.4702","5.6085","0.0000"
"28.1200","6179.3433","5.6125","0.0000"
"28.1400","6181.2559","5.6164","0.0000"
"28.1600","6184.0332","5.6204","0.0000"
"28.1800","6187.0425","5.6244","0.0000"
"28.2000","6189.9824","5.6285","0.0000"
"28.2200","6193.1523","5.6325","0.0000"
"28.2400","6195.8438","5.6366","0.0000"
"28.2600","6198.1245","5.6406","0.0000"
"28.2800","6200.3867","5.6446","0.0000"
"28.3000","6202.2021","5.6485","0.0000"
"28.3200","6204.2935","5.6524","0.0000"
"28.3400","6207.2871","5.6564","0.0000"
"28.3600","6210.3843","5.6604","0.0000"
"28.3800","6213.9199","5.6644","0.0000"
"28.4000","6217.5103","5.6686","0.0000"
"28.4200","6219.8291","5.6726","0.0000"
"28.4400","6221.8110","5.6766","0.0000"
"28.4600","6223.9238","5.6805","0.0000"
"28.4800","6225.7495","5.6844","0.0000"
"28.5000","6228.5107","5.6884","0.0000"
"28.5200","6231.9497","5.6925","0.0000"
"28.5400","6234.8613","5.6965","0.0000"
"28.5600","6237.3525","5.7006","0.0000"
"28.5800","6239.4243","5.7045","0.0000"
"28.6000","6241.0962","5.7084","0.0000"
"28.6200","6243.4194","5.7124","0.0000"
"28.6400","6245.9214","5.7164","0.0000"
"28.6600","6248.3813","5.7204","0.0000"
"28.6800","6251.3867","5.7244","0.0000"
"28.7000","6254.1431","5.7285","0.0000"
"28.7200","6256.6348","5.7325","0.0000"
"28.7400","6259.3481","5.7366","0.0000"
"28.7600","6261.6006","5.7406","0.0000"
"28.7800","6263.9614","5.7445","0.0000"
"28.8000","6266.6631","5.7485","0.0000"
"28.8200","6269.0688","5.7525","0.0000"
"28.8400","6271.7275","5.7565","0.0000"
"28.8600","6274.5669","5.7606","0.0000"
"28.8800","6276.6260","5.7645","0.0000"
"28.9000","6278.9043","5.7685","0.0000"
"28.9200","6281.6099","5.7724","0.0000"
"28.9400","6284.0308","5.7764","0.0000"
"28.9600","6286.8350","5.7805","0.0000"
"28.9800","6289.7793","5.7845","0.0000"
"29.0000","6292.2729","5.7885","0.0000"
"29.0200","6294.6001","5.7925","0.0000"
"29.0400","6296.8599","5.7965","0.0000"
"29.0600","6299.0884","5.8004","0.0000"
"29.0800","6302.0869","5.8044","0.0000"
"29.1000","6305.5479","5.8084","0.0000"
"29.1200","6308.8647","5.8125","0.0000"
"29.1400","6312.0566","5.8166","0.0000"
"29.1600","6314.3232","5.8206","0.0000"
"29.1800","6315.8506","5.8246","0.0000"
"29.2000","6317.6787","5.8286","0.0000"
"29.2200","6319.3955","5.8325","0.0000"
"29.2400","6321.5391","5.8364","0.0000"
"29.2600","6324.5332","5.8404","0.0000"
"29.2800","6327.3862","5.8444","0.0000"
"29.3000","6330.2769","5.8485","0.0000"
"29.3200","6333.2310","5.8525","0.0000"
"29.3400","6335.6064","5.8565","0.0000"
"29.3600","6338.2217","5.8605","0.0000"
"29.3800","6340.9043","5.8645","0.0000"
"29.4000","6343.0869","5.8685","0.0000"
"29.4200","6345.7334","5.8726","0.0000"
"29.4400","6348.3643","5.8766","0.0000"
"29.4600","6350.3862","5.8806","0.0000"
"29.4800","6352.5254","5.8845","0.0000"
"29.5000","6354.8496","5.8885","0.0000"
"29.5200","6357.0850","5.8924","0.0000"
"29.5400","6359.8125","5.8964","0.0000"
"29.5600","6362.5439","5.9004","0.0000"
"29.5800","6364.9683","5.9044","0.0000"
"29.6000","6367.5972","5.9085","0.0000"
"29.6200","6369.9009","5.9124","0.0000"
"29.6400","6372.1455","5.9164","0.0000"
"29.6600","6374.8574","5.9204","0.0000"
"29.6800","6377.2944","5.9244","0.0000"
"29.7000","6380.0552","5.9285","0.0000"
"29.7200","6383.3071","5.9325","0.0000"
"29.7400","6386.1855","5.9366","0.0000"
"29.7600","6388.6470","5.9406","0.0000"
"29.7800","6390.7773","5.9446","0.0000"
"29.8000","6392.3882","5.9485","0.0000"
"29.8200","6394.6167","5.9524","0.0000"
"29.8400","6397.3003","5.9564","0.0000"
"29.8600","6399.8950","5.9604","0.0000"
"29.8800","6403.1606","5.9644","0.0000"
"29.9000","6406.2202","5.9685","0.0000"
"29.9200","6408.5200","5.9725","0.0000"
"29.9400","6411.0742","5.9765","0.0000"
"29.9600","6413.3525","5.9805","0.0000"
"29.9800","6415.4824","5.9845","0.0000"
"30.0000","6418.1694","5.9885","0.0000"
"30.0200","6420.8208","5.9926","0.0000"
"30.0400","6423.3354","5.9966","0.0000"
"30.0600","6425.8359","6.0006","0.0000"
"30.0800","6427.5703","6.0046","0.0000"
"30.1000","6429.1792","6.0085","0.0000"
"30.1200","6431.3823","6.0125","0.0000"
"30.1400","6433.7163","6.0164","0.0000"
"30.1600","6436.4722","6.0204","0.0000"
"30.1800","6439.8184","6.0244","0.0000"
"30.2000","6442.8901","6.0284","0.0000"
"30.2200","6445.8223","6.0324","0.0000"
"30.2400","6448.5469","6.0364","0.0000"
"30.2600","6450.8481","6.0404","0.0000"
"30.2800","6453.3613","6.0444","0.0000"
"30.3000","6455.9297","6.0485","0.0000"
"30.3200","6458.4902","6.0525","0.0000"
"30.3400","6461.5444","6.0565","0.0000"
"30.3600","6464.2324","6.0606","0.0000"
"30.3800","6466.1636","6.0645","0.0000"
"30.4000","6468.2886","6.0685","0.0000"
"30.4200","6470.2363","6.0724","0.0000"
"30.4400","6472.3247","6.0763","0.0000"
"30.4600","6475.5513","6.0804","0.0000"
"30.4800","6478.7300","6.0845","0.0000"
"30.5000","6481.5903","6.0885","0.0000"
"30.5200","6484.4019","6.0926","0.0000"
"30.5400","6486.3457","6.0966","0.0000"
"30.5600","6488.2168","6.1005","0.0000"
"30.5800","6490.6201","6.1045","0.0000"
"30.6000","6492.8643","6.1084","0.0000"
"30.6200","6495.4927","6.1124","0.0000"
"30.6400","6498.7988","6.1165","0.0000"
"30.6600","6501.6987","6.1205","0.0000"
"30.6800","6504.3398","6.1245","0.0000"
"30.7000","6506.8013","6.1286","0.0000"
"30.7200","6508.7935","6.1325","0.0000"
"30.7400","6510.8994","6.1365","0.0000"
"30.7600","6513.2139","6.1405","0.0000"
"30.7800","6515.2900","6.1444","0.0000"
"30.8000","6517.7075","6.1484","0.0000"
"30.8200","6519.9941","6.1524","0.0000"
"30.8400","6522.0898","6.1564","0.0000"
"30.8600","6524.7549","6.1604","0.0000"
"30.8800","6527.2607","6.1644","0.0000"
"30.9000","6529.7642","6.1684","0.0000"
"30.9200","6532.7266","6.1725","0.0000"
"30.9400","6535.2710","6.1765","0.0000"
"30.9600","6537.7324","6.1805","0.0000"
"30.9800","6540.4033","6.1845","0.0000"
"31.0000","6542.5908","6.1885","0.0000"
"31.0200","6544.9253","6.1924","0.0000"
"31.0400","6547.8550","6.1965","0.0000"
"31.0600","6550.6553","6.2005","0.0000"
"31.0800","6553.6313","6.2045","0.0000"
"31.1000","6556.8174","6.2086","0.0000"
"31.1200","6558.9756","6.2126","0.0000"
"31.1400","6560.9395","6.2165","0.0000"
"31.1600","6563.1377","6.2205","0.0000"
"31.1800","6565.1172","6.2244","0.0000"
"31.2000","6567.7593","6.2284","0.0000"
"31.2200","6570.8110","6.2325","0.0000"
"31.2400","6573.4365","6.2365","0.0000"
"31.2600","6576.1948","6.2405","0.0000"
"31.2800","6578.4604","6.2446","0.0000"
"31.3000","6580.3535","6.2485","0.0000"
"31.3200","6582.6953","6.2525","0.0000"
"31.3400","6584.7856","6.2564","0.0000"
"31.3600","6587.2168","6.2604","0.0000"
"31.3800","6590.4790","6.2644","0.0000"
"31.4000","6593.4209","6.2685","0.0000"
"31.4200","6596.1963","6.2726","0.0000"
"31.4400","6598.8809","6.2766","0.0000"
"31.4600","6600.6064","6.2806","0.0000"
"31.4800","6602.4780","6.2845","0.0000"
"31.5000","6605.1943","6.2885","0.0000"
"31.5200","6608.0181","6.2925","0.0000"
"31.5400","6611.7153","6.2965","0.0000"
"31.5600","6615.5337","6.3006","0.0000"
"31.5800","6618.1821","6.3045","0.0000"
"31.6000","6620.6567","6.3085","0.0000"
"31.6200","6623.1748","6.3125","0.0000"
"31.6400","6625.4399","6.3164","0.0000"
"31.6600","6628.4121","6.3204","0.0000"
"31.6800","6631.6353","6.3244","0.0000"
"31.7000","6634.6685","6.3285","0.0000"
"31.7200","6637.7168","6.3325","0.0000"
"31.7400","6640.1353","6.3365","0.0000"
"31.7600","6642.1748","6.3405","0.0000"
"31.7800","6644.5874","6.3444","0.0000"
"31.8000","6647.0063","6.3484","0.0000"
"31.8200","6649.7305","6.3525","0.0000"
"31.8400","6652.8179","6.3565","0.0000"
"31.8600","6655.4194","6.3606","0.0000"
"31.8800","6657.9951","6.3646","0.0000"
"31.9000","6660.3877","6.3686","0.0000"
"31.9200","6661.9531","6.3725","0.0000"
"31.9400","6664.0562","6.3764","0.0000"
"31.9600","6667.2192","6.3804","0.0000"
"31.9800","6670.6045","6.3844","0.0000"
"32.0000","6674.4028","6.3885","0.0000"
"32.0200","6677.8564","6.3926","0.0000"
"32.0400","6679.9780","6.3966","0.0000"
"32.0600","6681.9111","6.4006","0.0000"
"32.0800","6683.6758","6.4046","0.0000"
"32.1000","6685.2949","6.4085","0.0000"
"32.1200","6688.0068","6.4125","0.0000"
"32.1400","6691.2100","6.4165","0.0000"
"32.1600","6693.9585","6.4205","0.0000"
"32.1800","6696.7832","6.4245","0.0000"
"32.2000","6699.0518","6.4284","0.0000"
"32.2200","6701.0747","6.4324","0.0000"
"32.2400","6703.9756","6.4364","0.0000"
"32.2600","6706.8184","6.4404","0.0000"
"32.2800","6709.7729","6.4444","0.0000"
"32.3000","6713.1167","6.4486","0.0000"
"32.3200","6715.5688","6.4526","0.0000"
"32.3400","6717.4033","6.4566","0.0000"
"32.3600","6719.4038","6.4606","0.0000"
"32.3800","6721.2261","6.4645","0.0000"
"32.4000","6723.8940","6.4684","0.0000"
"32.4200","6727.2837","6.4725","0.0000"
"32.4400","6730.4238","6.4766","0.0000"
"32.4600","6733.4258","6.4806","0.0000"
"32.4800","6735.6641","6.4846","0.0000"
"32.5000","6737.1094","6.4885","0.0000"
"32.5200","6739.3394","6.4924","0.0000"
"32.5400","6742.0234","6.4964","0.0000"
"32.5600","6744.6401","6.5004","0.0000"
"32.5800","6747.7734","6.5044","0.0000"
"32.6000","6750.6968","6.5085","0.0000"
"32.6200","6753.0063","6.5125","0.0000"
"32.6400","6755.8125","6.5165","0.0000"
"32.6600","6758.4893","6.5205","0.0000"
"32.6800","6761.1128","6.5245","0.0000"
"32.7000","6764.2295","6.5285","0.0000"
"32.7200","6766.8491","6.5325","0.0000"
"32.7400","6769.4204","6.5366","0.0000"
"32.7600","6772.2686","6.5406","0.0000"
"32.7800","6774.2451","6.5446","0.0000"
"32.8000","6775.9248","6.5485","0.0000"
"32.8200","6778.0083","6.5525","0.0000"
"32.8400","6779.9336","6.5564","0.0000"
"32.8600","6782.4028","6.5604","0.0000"
"32.8800","6785.4712","6.5644","0.0000"
"32.9000","6788.2339","6.5684","0.0000"
"32.9200","6791.1587","6.5725","0.0000"
"32.9400","6793.8149","6.5765","0.0000"
"32.9600","6795.9912","6.5804","0.0000"
"32.9800","6798.7017","6.5844","0.0000"
"33.0000","6801.4375","6.5884","0.0000"
"33.0200","6804.1870","6.5925","0.0000"
"33.0400","6807.4292","6.5965","0.0000"
"33.0600","6810.0981","6.6006","0.0000"
"33.0800","6812.2158","6.6045","0.0000"
"33.1000","6814.5396","6.6085","0.0000"
"33.1200","6816.5801","6.6125","0.0000"
"33.1400","6818.6914","6.6164","0.0000"
"33.1600","6821.6318","6.6204","0.0000"
"33.1800","6824.3423","6.6245","0.0000"
"33.2000","6827.2598","6.6285","0.0000"
"33.2200","6830.2764","6.6325","0.0000"
"33.2400","6832.2876","6.6365","0.0000"
"33.2600","6834.2471","6.6404","0.0000"
"33.2800","6836.7490","6.6444","0.0000"
"33.3000","6839.1763","6.6483","0.0000"
"33.3200","6842.5796","6.6524","0.0000"
"33.3400","6846.6680","6.6565","0.0000"
"33.3600","6849.7651","6.6606","0.0000"
"33.3800","6852.3472","6.6646","0.0000"
"33.4000","6854.0396","6.6686","0.0000"
"33.4200","6855.1406","6.6725","0.0000"
"33.4400","6857.0337","6.6765","0.0000"
"33.4600","6859.3950","6.6804","0.0000"
"33.4800","6862.0601","6.6844","0.0000"
"33.5000","6865.4282","6.6885","0.0000"
"33.5200","6868.4907","6.6925","0.0000"
"33.5400","6870.7534","6.6965","0.0000"
"33.5600","6873.3135","6.7005","0.0000"
"33.5800","6875.3511","6.7045","0.0000"
"33.6000","6877.5254","6.7084","0.0000"
"33.6200","6880.6382","6.7125","0.0000"
"33.6400","6883.3926","6.7165","0.0000"
"33.6600","6886.1597","6.7205","0.0000"
"33.6800","6888.8931","6.7246","0.0000"
"33.7000","6890.8452","6.7285","0.0000"
"33.7200","6892.8428","6.7325","0.0000"
"33.7400","6895.3408","6.7364","0.0000"
"33.7600","6897.5859","6.7404","0.0000"
"33.7800","6900.5527","6.7444","0.0000"
"33.8000","6903.9829","6.7485","0.0000"
"33.8200","6906.8281","6.7526","0.0000"
"33.8400","6909.2861","6.7566","0.0000"
"33.8600","6911.4917","6.7606","0.0000"
"33.8800","6913.3872","6.7645","0.0000"
"33.9000","6915.8354","6.7685","0.0000"
"33.9200","6918.5967","6.7725","0.0000"
"33.9400","6921.2666","6.7765","0.0000"
"33.9600","6924.3164","6.7806","0.0000"
"33.9800","6926.8018","6.7846","0.0000"
"34.0000","6928.8701","6.7885","0.0000"
"34.0200","6931.2280","6.7925","0.0000"
"34.0400","6933.2256","6.7964","0.0000"
"34.0600","6935.4170","6.8004","0.0000"
"34.0800","6938.6050","6.8044","0.0000"
"34.1000","6941.6738","6.8085","0.0000"
"34.1200","6944.6689","6.8125","0.0000"
"34.1400","6947.4868","6.8166","0.0000"
"34.1600","6949.1855","6.8206","0.0000"
"34.1800","6951.0029","6.8245","0.0000"
"34.2000","6953.2603","6.8285","0.0000"
"34.2200","6955.5181","6.8324","0.0000"
"34.2400","6958.6719","6.8365","0.0000"
"34.2600","6961.7705","6.8405","0.0000"
"34.2800","6963.8237","6.8445","0.0000"
"34.3000","6965.8643","6.8484","0.0000"
"34.3200","6968.0596","6.8524","0.0000"
"34.3400","6970.2017","6.8563","0.0000"
"34.3600","6973.1309","6.8603","0.0000"
"34.3800","6976.0850","6.8643","0.0000"
"34.4000","6978.6758","6.8684","0.0000"
"34.4200","6981.7974","6.8724","0.0000"
"34.4400","6984.6304","6.8764","0.0000"
"34.4600","6987.1343","6.8804","0.0000"
"34.4800","6989.9023","6.8844","0.0000"
"34.5000","6992.2573","6.8884","0.0000"
"34.5200","6994.7593","6.8924","0.0000"
"34.5400","6997.8804","6.8965","0.0000"
"34.5600","7000.4531","6.9006","0.0000"
"34.5800","7002.8677","6.9046","0.0000"
"34.6000","7005.1416","6.9086","0.0000"
"34.6200","7006.7114","6.9125","0.0000"
"34.6400","7008.9443","6.9165","0.0000"
"34.6600","7011.7026","6.9205","0.0000"
"34.6800","7014.0757","6.9245","0.0000"
"34.7000","7017.1162","6.9285","0.0000"
"34.7200","7020.2100","6.9326","0.0000"
"34.7400","7022.4272","6.9366","0.0000"
"34.7600","7024.9326","6.9406","0.0000"
"34.7800","7027.3311","6.9445","0.0000"
"34.8000","7029.2471","6.9485","0.0000"
"34.8200","7031.8945","6.9525","0.0000"
"34.8400","7034.8574","6.9565","0.0000"
"34.8600","7037.7915","6.9605","0.0000"
"34.8800","7040.9790","6.9646","0.0000"
"34.9000","7043.3555","6.9686","0.0000"
"34.9200","7045.1782","6.9725","0.0000"
"34.9400","7047.2153","6.9765","0.0000"
"34.9600","7049.1748","6.9804","0.0000"
"34.9800","7051.5781","6.9844","0.0000"
"35.0000","7054.7759","6.9884","0.0000"
"35.0200","7057.7896","6.9925","0.0000"
"35.0400","7060.4727","6.9966","0.0000"
"35.0600","7062.9360","7.0006","0.0000"
"35.0800","7064.5474","7.0045","0.0000"
"35.1000","7066.5903","7.0085","0.0000"
"35.1200","7069.1206","7.0125","0.0000"
"35.1400","7071.7080","7.0164","0.0000"
"35.1600","7075.0107","7.0205","0.0000"
"35.1800","7078.0933","7.0246","0.0000"
"35.2000","7080.1621","7.0285","0.0000"
"35.2200","7082.3794","7.0325","0.0000"
"35.2400","7084.4116","7.0365","0.0000"
"35.2600","7086.4580","7.0404","0.0000"
"35.2800","7089.5762","7.0444","0.0000"
"35.3000","7092.7510","7.0484","0.0000"
"35.3200","7095.8213","7.0525","0.0000"
"35.3400","7099.2158","7.0565","0.0000"
"35.3600","7101.8076","7.0605","0.0000"
"35.3800","7103.9326","7.0645","0.0000"
"35.4000","7106.1401","7.0685","0.0000"
"35.4200","7107.9746","7.0724","0.0000"
"35.4400","7110.6089","7.0764","0.0000"
"35.4600","7113.9224","7.0805","0.0000"
"35.4800","7116.4585","7.0845","0.0000"
"35.5000","7118.5864","7.0885","0.0000"
"35.5200","7120.5581","7.0925","0.0000"
"35.5400","7122.1509","7.0964","0.0000"
"35.5600","7124.6362","7.1004","0.0000"
"35.5800","7127.8667","7.1044","0.0000"
"35.6000","7130.9292","7.1085","0.0000"
"35.6200","7134.0337","7.1126","0.0000"
"35.6400","7136.3726","7.1166","0.0000"
"35.6600","7137.8491","7.1206","0.0000"
"35.6800","7139.9019","7.1245","0.0000"
"35.7000","7142.0825","7.1284","0.0000"
"35.7200","7144.5078","7.1324","0.0000"
"35.7400","7148.2295","7.1365","0.0000"
"35.7600","7151.8726","7.1405","0.0000"
"35.7800","7154.8672","7.1446","0.0000"
"35.8000","7157.3823","7.1486","0.0000"
