Results Table 1
,Force at Preset point (PIP 1),Displacement at Preset point (PIP 1),Time at Preset point (PIP 1)
"12.0800","3004.7163","2.4038","1.0000"
"12.1000","3006.0540","2.4078","1.0000"
"12.1200","3007.3232","2.4119","1.0000"
"12.1400","3008.6357","2.4159","1.0000"
"12.1600","3009.7463","2.4200","1.0000"
"12.1800","3010.4526","2.4239","1.0000"
"12.2000","3011.2109","2.4278","1.0000"
"12.2200","3012.2590","2.4317","1.0000"
"12.2400","3013.3462","2.4356","1.0000"
"12.2600","3014.7700","2.4397","1.0000"
"12.2800","3016.3284","2.4438","1.0000"
"12.3000","3017.7004","2.4479","1.0000"
"12.3200","3018.8650","2.4519","1.0000"
"12.3400","3019.7705","2.4559","1.0000"
"12.3600","3020.6519","2.4598","1.0000"
"12.3800","3021.8323","2.4638","1.0000"
"12.4000","3023.0212","2.4677","1.0000"
"12.4200","3024.4036","2.4718","1.0000"
"12.4400","3025.6958","2.4759","1.0000"
"12.4600","3026.7407","2.4798","1.0000"
"12.4800","3027.9734","2.4838","1.0000"
"12.5000","3029.0327","2.4878","1.0000"
"12.5200","3029.7808","2.4918","1.0000"
"12.5400","3031.0830","2.4957","1.0000"
"12.5600","3032.4236","2.4997","1.0000"
"12.5800","3033.5664","2.5037","1.0000"
"12.6000","3035.0010","2.5077","1.0000"
"12.6200","3036.3235","2.5118","1.0000"
"12.6400","3037.3308","2.5157","1.0000"
"12.6600","3038.5061","2.5197","1.0000"
"12.6800","3039.5974","2.5237","1.0000"
"12.7000","3040.6663","2.5277","1.0000"
"12.7200","3042.1086","2.5318","1.0000"
"12.7400","3043.4404","2.5359","1.0000"
"12.7600","3044.3772","2.5399","1.0000"
"12.7800","3045.2263","2.5438","1.0000"
"12.8000","3046.1160","2.5477","1.0000"
"12.8200","3047.0593","2.5517","1.0000"
"12.8400","3048.3818","2.5557","1.0000"
"12.8600","3049.7346","2.5596","1.0000"
"12.8800","3051.0322","2.5637","1.0000"
"12.9000","3052.3079","2.5677","1.0000"
"12.9200","3053.5530","2.5718","1.0000"
"12.9400","3054.8379","2.5758","1.0000"
"12.9600","3055.9412","2.5798","1.0000"
"12.9800","3056.9731","2.5838","1.0000"
"13.0000","3058.2832","2.5878","1.0000"
"13.0200","3059.7380","2.5919","1.0000"
"13.0400","3060.8718","2.5959","1.0000"
"13.0600","3062.0742","2.5999","1.0000"
"13.0800","3062.9597","2.6038","1.0000"
"13.1000","3063.7986","2.6077","1.0000"
"13.1200","3064.9678","2.6117","1.0000"
"13.1400","3066.2290","2.6157","1.0000"
"13.1600","3067.4744","2.6197","1.0000"
"13.1800","3069.0464","2.6238","1.0000"
"13.2000","3070.1091","2.6278","1.0000"
"13.2200","3070.9966","2.6318","1.0000"
"13.2400","3072.1731","2.6358","1.0000"
"13.2600","3073.1919","2.6397","1.0000"
"13.2800","3074.2676","2.6437","1.0000"
"13.3000","3075.6406","2.6478","1.0000"
"13.3200","3077.0393","2.6518","1.0000"
"13.3400","3078.3486","2.6559","1.0000"
"13.3600","3079.5105","2.6599","1.0000"
"13.3800","3080.2268","2.6639","1.0000"
"13.4000","3081.0427","2.6678","1.0000"
"13.4200","3082.1672","2.6717","1.0000"
"13.4400","3083.4194","2.6756","1.0000"
"13.4600","3084.8840","2.6796","1.0000"
"13.4800","3086.4055","2.6837","1.0000"
"13.5000","3087.7366","2.6877","1.0000"
"13.5200","3088.9402","2.6918","1.0000"
"13.5400","3090.0278","2.6958","1.0000"
"13.5600","3091.0500","2.6998","1.0000"
"13.5800","3092.2388","2.7038","1.0000"
"13.6000","3093.2666","2.7078","1.0000"
"13.6200","3094.3774","2.7118","1.0000"
"13.6400","3095.7585","2.7159","1.0000"
"13.6600","3096.8291","2.7199","1.0000"
"13.6800","3097.8538","2.7239","1.0000"
"13.7000","3099.0273","2.7278","1.0000"
"13.7200","3099.9688","2.7318","1.0000"
"13.7400","3101.1340","2.7357","1.0000"
"13.7600","3102.5820","2.7397","1.0000"
"13.7800","3103.7732","2.7437","1.0000"
"13.8000","3104.9890","2.7478","1.0000"
"13.8200","3106.2703","2.7518","1.0000"
"13.8400","3107.3994","2.7558","1.0000"
"13.8600","3108.3997","2.7597","1.0000"
"13.8800","3109.4900","2.7637","1.0000"
"13.9000","3110.5630","2.7676","1.0000"
"13.9200","3111.9758","2.7717","1.0000"
"13.9400","3113.4338","2.7758","1.0000"
"13.9600","3114.7576","2.7798","1.0000"
"13.9800","3115.9102","2.7838","1.0000"
"14.0000","3116.8379","2.7878","1.0000"
"14.0200","3117.7375","2.7917","1.0000"
"14.0400","3118.8772","2.7957","1.0000"
"14.0600","3120.0439","2.7998","1.0000"
"14.0800","3121.3140","2.8038","1.0000"
"14.1000","3122.5049","2.8078","1.0000"
"14.1200","3123.5430","2.8118","1.0000"
"14.1400","3124.6829","2.8157","1.0000"
"14.1600","3125.9873","2.8198","1.0000"
"14.1800","3127.0806","2.8237","1.0000"
"14.2000","3128.2656","2.8278","1.0000"
"14.2200","3129.7878","2.8319","1.0000"
"14.2400","3130.9429","2.8359","1.0000"
"14.2600","3132.0188","2.8399","1.0000"
"14.2800","3133.0493","2.8439","1.0000"
"14.3000","3133.7883","2.8478","1.0000"
"14.3200","3134.7097","2.8517","1.0000"
"14.3400","3136.0076","2.8556","1.0000"
"14.3600","3137.2947","2.8596","1.0000"
"14.3800","3138.7393","2.8637","1.0000"
"14.4000","3140.2200","2.8678","1.0000"
"14.4200","3141.3718","2.8718","1.0000"
"14.4400","3142.4604","2.8758","1.0000"
"14.4600","3143.5349","2.8798","1.0000"
"14.4800","3144.7153","2.8837","1.0000"
"14.5000","3145.9832","2.8878","1.0000"
"14.5200","3147.4548","2.8918","1.0000"
"14.5400","3148.8127","2.8959","1.0000"
"14.5600","3150.0410","2.8999","1.0000"
"14.5800","3150.9812","2.9039","1.0000"
"14.6000","3151.9309","2.9078","1.0000"
"14.6200","3152.9973","2.9117","1.0000"
"14.6400","3153.9556","2.9157","1.0000"
"14.6600","3155.1562","2.9197","1.0000"
"14.6800","3156.6531","2.9237","1.0000"
"14.7000","3157.8958","2.9278","1.0000"
"14.7200","3159.2034","2.9318","1.0000"
"14.7400","3160.4924","2.9358","1.0000"
"14.7600","3161.3872","2.9398","1.0000"
"14.7800","3162.4578","2.9438","1.0000"
"14.8000","3163.6238","2.9478","1.0000"
"14.8200","3164.7522","2.9518","1.0000"
"14.8400","3166.2554","2.9559","1.0000"
"14.8600","3167.5884","2.9599","1.0000"
"14.8800","3168.3694","2.9639","1.0000"
"14.9000","3169.1719","2.9678","1.0000"
"14.9200","3170.1218","2.9717","1.0000"
"14.9400","3171.1750","2.9756","1.0000"
"14.9600","3172.8142","2.9796","1.0000"
"14.9800","3174.4910","2.9837","1.0000"
"15.0000","3175.8831","2.9878","1.0000"
"15.0200","3177.1387","2.9918","1.0000"
"15.0400","3178.1919","2.9958","1.0000"
"15.0600","3179.2041","2.9998","1.0000"
"15.0800","3180.4014","3.0038","1.0000"
"15.1000","3181.5793","3.0077","1.0000"
"15.1200","3183.0422","3.0118","1.0000"
"15.1400","3184.4329","3.0159","1.0000"
"15.1600","3185.2639","3.0199","1.0000"
"15.1800","3186.1387","3.0239","1.0000"
"15.2000","3187.0610","3.0278","1.0000"
"15.2200","3187.8569","3.0317","1.0000"
"15.2400","3189.1721","3.0356","1.0000"
"15.2600","3190.8054","3.0397","1.0000"
"15.2800","3192.2356","3.0437","1.0000"
"15.3000","3193.6016","3.0478","1.0000"
"15.3200","3194.9968","3.0519","1.0000"
"15.3400","3196.0088","3.0558","1.0000"
"15.3600","3197.0051","3.0598","1.0000"
"15.3800","3197.9866","3.0638","1.0000"
"15.4000","3199.1272","3.0677","1.0000"
"15.4200","3200.7031","3.0718","1.0000"
"15.4400","3202.1008","3.0758","1.0000"
"15.4600","3203.2043","3.0798","1.0000"
"15.4800","3204.3040","3.0838","1.0000"
"15.5000","3205.2383","3.0878","1.0000"
"15.5200","3206.3491","3.0917","1.0000"
"15.5400","3207.6187","3.0957","1.0000"
"15.5600","3208.8447","3.0997","1.0000"
"15.5800","3210.2380","3.1037","1.0000"
"15.6000","3211.5996","3.1078","1.0000"
"15.6200","3212.5510","3.1118","1.0000"
"15.6400","3213.6931","3.1158","1.0000"
"15.6600","3214.9170","3.1198","1.0000"
"15.6800","3215.9365","3.1238","1.0000"
"15.7000","3217.2390","3.1278","1.0000"
"15.7200","3218.6284","3.1319","1.0000"
"15.7400","3219.7849","3.1359","1.0000"
"15.7600","3221.0063","3.1399","1.0000"
"15.7800","3222.1526","3.1438","1.0000"
"15.8000","3223.0969","3.1477","1.0000"
"15.8200","3224.2075","3.1517","1.0000"
"15.8400","3225.3862","3.1557","1.0000"
"15.8600","3226.6575","3.1597","1.0000"
"15.8800","3228.2292","3.1638","1.0000"
"15.9000","3229.6763","3.1678","1.0000"
"15.9200","3230.8567","3.1719","1.0000"
"15.9400","3232.0579","3.1759","1.0000"
"15.9600","3233.0454","3.1798","1.0000"
"15.9800","3234.1628","3.1837","1.0000"
"16.0000","3235.5293","3.1877","1.0000"
"16.0200","3236.8552","3.1918","1.0000"
"16.0400","3238.3215","3.1959","1.0000"
"16.0600","3239.8008","3.2000","1.0000"
"16.0800","3240.6982","3.2039","1.0000"
"16.1000","3241.3594","3.2078","1.0000"
"16.1200","3241.9692","3.2117","1.0000"
"16.1400","3242.8625","3.2156","1.0000"
"16.1600","3244.3523","3.2195","1.0000"
"16.1800","3245.9326","3.2236","1.0000"
"16.2000","3247.4331","3.2276","1.0000"
"16.2200","3249.0764","3.2317","1.0000"
"16.2400","3250.2581","3.2357","1.0000"
"16.2600","3251.2917","3.2397","1.0000"
"16.2800","3252.5427","3.2437","1.0000"
"16.3000","3253.7910","3.2477","1.0000"
"16.3200","3255.2012","3.2518","1.0000"
"16.3400","3256.7649","3.2559","1.0000"
"16.3600","3257.8726","3.2600","1.0000"
"16.3800","3258.6775","3.2639","1.0000"
"16.4000","3259.6003","3.2679","1.0000"
"16.4200","3260.2966","3.2717","1.0000"
"16.4400","3261.3552","3.2756","1.0000"
"16.4600","3262.8489","3.2796","1.0000"
"16.4800","3264.3042","3.2836","1.0000"
"16.5000","3265.9653","3.2877","1.0000"
"16.5200","3267.4812","3.2918","1.0000"
"16.5400","3268.4512","3.2958","1.0000"
"16.5600","3269.5193","3.2998","1.0000"
"16.5800","3270.7937","3.3038","1.0000"
"16.6000","3271.8799","3.3078","1.0000"
"16.6200","3273.2371","3.3118","1.0000"
"16.6400","3274.5715","3.3159","1.0000"
"16.6600","3275.6653","3.3199","1.0000"
"16.6800","3276.7612","3.3239","1.0000"
"16.7000","3277.8181","3.3278","1.0000"
"16.7200","3279.0286","3.3318","1.0000"
"16.7400","3280.3667","3.3358","1.0000"
"16.7600","3281.5115","3.3398","1.0000"
"16.7800","3282.7832","3.3438","1.0000"
"16.8000","3284.2021","3.3478","1.0000"
"16.8200","3285.3455","3.3517","1.0000"
"16.8400","3286.5364","3.3557","1.0000"
"16.8600","3287.7817","3.3598","1.0000"
"16.8800","3288.9646","3.3637","1.0000"
"16.9000","3290.3276","3.3677","1.0000"
"16.9200","3291.6025","3.3718","1.0000"
"16.9400","3292.7417","3.3758","1.0000"
"16.9600","3294.1033","3.3798","1.0000"
"16.9800","3295.3884","3.3839","1.0000"
"17.0000","3296.2761","3.3878","1.0000"
"17.0200","3297.2734","3.3917","1.0000"
"17.0400","3298.4973","3.3957","1.0000"
"17.0600","3299.8337","3.3996","1.0000"
"17.0800","3301.3936","3.4037","1.0000"
"17.1000","3302.9109","3.4078","1.0000"
"17.1200","3304.1560","3.4118","1.0000"
"17.1400","3305.4717","3.4159","1.0000"
"17.1600","3306.6177","3.4199","1.0000"
"17.1800","3307.7727","3.4238","1.0000"
"17.2000","3308.9683","3.4278","1.0000"
"17.2200","3310.1167","3.4318","1.0000"
"17.2400","3311.3706","3.4358","1.0000"
"17.2600","3312.9128","3.4399","1.0000"
"17.2800","3314.1418","3.4439","1.0000"
"17.3000","3315.1689","3.4478","1.0000"
"17.3200","3316.3193","3.4518","1.0000"
"17.3400","3317.4905","3.4557","1.0000"
"17.3600","3318.8518","3.4597","1.0000"
"17.3800","3320.1501","3.4637","1.0000"
"17.4000","3321.4480","3.4677","1.0000"
"17.4200","3322.7429","3.4718","1.0000"
"17.4400","3323.8318","3.4758","1.0000"
"17.4600","3324.7661","3.4797","1.0000"
"17.4800","3326.0566","3.4837","1.0000"
"17.5000","3327.3342","3.4877","1.0000"
"17.5200","3328.5913","3.4917","1.0000"
"17.5400","3330.3682","3.4958","1.0000"
"17.5600","3331.8049","3.4999","1.0000"
"17.5800","3332.7271","3.5039","1.0000"
"17.6000","3333.7258","3.5079","1.0000"
"17.6200","3334.7366","3.5117","1.0000"
"17.6400","3335.8276","3.5157","1.0000"
"17.6600","3337.3792","3.5197","1.0000"
"17.6800","3338.9375","3.5237","1.0000"
"17.7000","3340.4048","3.5278","1.0000"
"17.7200","3341.9128","3.5319","1.0000"
"17.7400","3343.0469","3.5359","1.0000"
"17.7600","3343.9985","3.5398","1.0000"
"17.7800","3345.0396","3.5438","1.0000"
"17.8000","3346.0840","3.5477","1.0000"
"17.8200","3347.4338","3.5517","1.0000"
"17.8400","3348.9951","3.5557","1.0000"
"17.8600","3350.4956","3.5598","1.0000"
"17.8800","3351.9167","3.5638","1.0000"
"17.9000","3353.0588","3.5678","1.0000"
"17.9200","3354.0637","3.5718","1.0000"
"17.9400","3355.2673","3.5758","1.0000"
"17.9600","3356.5957","3.5798","1.0000"
"17.9800","3357.9202","3.5838","1.0000"
"18.0000","3359.4138","3.5878","1.0000"
"18.0200","3360.6301","3.5919","1.0000"
"18.0400","3361.6694","3.5958","1.0000"
"18.0600","3362.9045","3.5998","1.0000"
"18.0800","3363.9717","3.6037","1.0000"
"18.1000","3365.1851","3.6077","1.0000"
"18.1200","3366.7732","3.6117","1.0000"
"18.1400","3368.2234","3.6158","1.0000"
"18.1600","3369.7866","3.6198","1.0000"
"18.1800","3371.2864","3.6239","1.0000"
"18.2000","3372.1738","3.6279","1.0000"
"18.2200","3373.0525","3.6318","1.0000"
"18.2400","3374.2476","3.6358","1.0000"
"18.2600","3375.2666","3.6397","1.0000"
"18.2800","3376.6277","3.6437","1.0000"
"18.3000","3378.1521","3.6478","1.0000"
"18.3200","3379.3647","3.6518","1.0000"
"18.3400","3380.6287","3.6558","1.0000"
"18.3600","3381.9243","3.6598","1.0000"
"18.3800","3383.2283","3.6638","1.0000"
"18.4000","3384.6643","3.6678","1.0000"
"18.4200","3386.0549","3.6719","1.0000"
"18.4400","3387.3689","3.6759","1.0000"
"18.4600","3388.6787","3.6800","1.0000"
"18.4800","3389.6960","3.6839","1.0000"
"18.5000","3390.7085","3.6878","1.0000"
"18.5200","3391.9019","3.6918","1.0000"
"18.5400","3393.0271","3.6957","1.0000"
"18.5600","3394.2559","3.6996","1.0000"
"18.5800","3395.9072","3.7036","1.0000"
"18.6000","3397.4062","3.7077","1.0000"
"18.6200","3398.8718","3.7117","1.0000"
"18.6400","3400.3694","3.7158","1.0000"
"18.6600","3401.5161","3.7198","1.0000"
"18.6800","3402.8384","3.7238","1.0000"
"18.7000","3404.2771","3.7278","1.0000"
"18.7200","3405.4683","3.7318","1.0000"
"18.7400","3406.8931","3.7359","1.0000"
"18.7600","3408.3721","3.7399","1.0000"
"18.7800","3409.3035","3.7439","1.0000"
"18.8000","3410.2302","3.7479","1.0000"
"18.8200","3411.2390","3.7518","1.0000"
"18.8400","3412.2039","3.7557","1.0000"
"18.8600","3413.5833","3.7596","1.0000"
"18.8800","3415.2551","3.7636","1.0000"
"18.9000","3416.8735","3.7677","1.0000"
"18.9200","3418.5688","3.7718","1.0000"
"18.9400","3419.8862","3.7758","1.0000"
"18.9600","3420.8904","3.7798","1.0000"
"18.9800","3422.0486","3.7838","1.0000"
"19.0000","3423.2397","3.7878","1.0000"
"19.0200","3424.4946","3.7918","1.0000"
"19.0400","3425.9119","3.7958","1.0000"
"19.0600","3427.2021","3.7998","1.0000"
"19.0800","3428.5488","3.8038","1.0000"
"19.1000","3429.8337","3.8078","1.0000"
"19.1200","3430.9321","3.8117","1.0000"
"19.1400","3432.2188","3.8156","1.0000"
"19.1600","3433.6038","3.8196","1.0000"
"19.1800","3434.8872","3.8236","1.0000"
"19.2000","3436.6235","3.8277","1.0000"
"19.2200","3438.3464","3.8318","1.0000"
"19.2400","3439.5295","3.8358","1.0000"
"19.2600","3440.8047","3.8398","1.0000"
"19.2800","3442.0352","3.8439","1.0000"
"19.3000","3443.1304","3.8479","1.0000"
"19.3200","3444.5212","3.8519","1.0000"
"19.3400","3445.9099","3.8559","1.0000"
"19.3600","3447.2532","3.8599","1.0000"
"19.3800","3448.3857","3.8639","1.0000"
"19.4000","3449.3315","3.8679","1.0000"
"19.4200","3450.3489","3.8718","1.0000"
"19.4400","3451.7175","3.8757","1.0000"
"19.4600","3453.1233","3.8797","1.0000"
"19.4800","3454.5815","3.8837","1.0000"
"19.5000","3456.2898","3.8878","1.0000"
"19.5200","3457.8542","3.8918","1.0000"
"19.5400","3459.0889","3.8959","1.0000"
"19.5600","3460.2690","3.8998","1.0000"
"19.5800","3461.3137","3.9038","1.0000"
"19.6000","3462.4529","3.9077","1.0000"
"19.6200","3463.7776","3.9117","1.0000"
"19.6400","3465.2007","3.9157","1.0000"
"19.6600","3467.0583","3.9198","1.0000"
"19.6800","3468.5396","3.9238","1.0000"
"19.7000","3469.6384","3.9278","1.0000"
"19.7200","3470.7322","3.9318","1.0000"
"19.7400","3471.7812","3.9357","1.0000"
"19.7600","3472.9783","3.9397","1.0000"
"19.7800","3474.6570","3.9437","1.0000"
"19.8000","3476.1653","3.9477","1.0000"
"19.8200","3477.6438","3.9518","1.0000"
"19.8400","3479.1960","3.9559","1.0000"
"19.8600","3480.3838","3.9599","1.0000"
"19.8800","3481.3213","3.9638","1.0000"
"19.9000","3482.5479","3.9678","1.0000"
"19.9200","3483.8408","3.9718","1.0000"
"19.9400","3485.2795","3.9758","1.0000"
"19.9600","3486.9714","3.9798","1.0000"
"19.9800","3488.3450","3.9838","1.0000"
"20.0000","3489.5371","3.9877","1.0000"
"20.0200","3490.7754","3.9917","1.0000"
"20.0400","3492.0376","3.9956","1.0000"
"20.0600","3493.4075","3.9997","1.0000"
"20.0800","3494.8782","4.0037","1.0000"
"20.1000","3496.3772","4.0077","1.0000"
"20.1200","3497.8916","4.0118","1.0000"
"20.1400","3499.1294","4.0158","1.0000"
"20.1600","3500.2874","4.0198","1.0000"
"20.1800","3501.7334","4.0238","1.0000"
"20.2000","3502.8882","4.0278","1.0000"
"20.2200","3504.1731","4.0317","1.0000"
"20.2400","3505.6416","4.0358","1.0000"
"20.2600","3507.1160","4.0399","1.0000"
"20.2800","3508.5786","4.0439","1.0000"
"20.3000","3509.9790","4.0479","1.0000"
"20.3200","3510.9282","4.0518","1.0000"
"20.3400","3512.0156","4.0557","1.0000"
"20.3600","3513.4539","4.0597","1.0000"
"20.3800","3514.7878","4.0637","1.0000"
"20.4000","3516.2173","4.0677","1.0000"
"20.4200","3517.8494","4.0718","1.0000"
"20.4400","3519.1804","4.0758","1.0000"
"20.4600","3520.4766","4.0798","1.0000"
"20.4800","3521.8384","4.0838","1.0000"
"20.5000","3523.1079","4.0877","1.0000"
"20.5200","3524.5938","4.0917","1.0000"
"20.5400","3526.1475","4.0957","1.0000"
"20.5600","3527.6033","4.0998","1.0000"
"20.5800","3528.8647","4.1038","1.0000"
"20.6000","3529.8992","4.1078","1.0000"
"20.6200","3531.0051","4.1117","1.0000"
"20.6400","3532.3333","4.1157","1.0000"
"20.6600","3533.6643","4.1197","1.0000"
"20.6800","3535.0754","4.1237","1.0000"
"20.7000","3536.6890","4.1277","1.0000"
"20.7200","3538.1936","4.1318","1.0000"
"20.7400","3539.7217","4.1358","1.0000"
"20.7600","3541.0754","4.1399","1.0000"
"20.7800","3542.2939","4.1439","1.0000"
"20.8000","3543.5684","4.1478","1.0000"
"20.8200","3544.9587","4.1518","1.0000"
"20.8400","3546.3379","4.1558","1.0000"
"20.8600","3548.0291","4.1599","1.0000"
"20.8800","3549.7017","4.1640","1.0000"
"20.9000","3550.8740","4.1680","1.0000"
"20.9200","3552.0542","4.1719","1.0000"
"20.9400","3553.2087","4.1758","1.0000"
"20.9600","3554.2478","4.1797","1.0000"
"20.9800","3555.6838","4.1836","1.0000"
"21.0000","3557.2856","4.1876","1.0000"
"21.0200","3558.6492","4.1917","1.0000"
"21.0400","3560.3054","4.1957","1.0000"
"21.0600","3561.8010","4.1998","1.0000"
"21.0800","3562.9973","4.2038","1.0000"
"21.1000","3564.3027","4.2078","1.0000"
"21.1200","3565.5583","4.2118","1.0000"
"21.1400","3566.8518","4.2157","1.0000"
"21.1600","3568.3892","4.2198","1.0000"
"21.1800","3569.9065","4.2238","1.0000"
"21.2000","3571.1191","4.2278","1.0000"
"21.2200","3572.4585","4.2318","1.0000"
"21.2400","3573.5576","4.2357","1.0000"
"21.2600","3574.8821","4.2397","1.0000"
"21.2800","3576.5049","4.2437","1.0000"
"21.3000","3578.0449","4.2478","1.0000"
"21.3200","3579.7446","4.2518","1.0000"
"21.3400","3581.2783","4.2559","1.0000"
"21.3600","3582.4568","4.2598","1.0000"
"21.3800","3583.7957","4.2638","1.0000"
"21.4000","3585.1040","4.2678","1.0000"
"21.4200","3586.3643","4.2717","1.0000"
"21.4400","3588.1665","4.2758","1.0000"
"21.4600","3589.9944","4.2799","1.0000"
"21.4800","3591.2827","4.2839","1.0000"
"21.5000","3592.4177","4.2879","1.0000"
"21.5200","3593.2998","4.2918","1.0000"
"21.5400","3594.1057","4.2956","1.0000"
"21.5600","3595.4285","4.2996","1.0000"
"21.5800","3597.0234","4.3036","1.0000"
"21.6000","3598.6606","4.3076","1.0000"
"21.6200","3600.5288","4.3118","1.0000"
"21.6400","3602.0369","4.3158","1.0000"
"21.6600","3603.2620","4.3198","1.0000"
"21.6800","3604.6035","4.3238","1.0000"
"21.7000","3605.9670","4.3278","1.0000"
"21.7200","3607.3823","4.3318","1.0000"
"21.7400","3609.0542","4.3358","1.0000"
"21.7600","3610.6880","4.3399","1.0000"
"21.7800","3612.2744","4.3440","1.0000"
"21.8000","3613.5972","4.3480","1.0000"
"21.8200","3614.5251","4.3519","1.0000"
"21.8400","3615.6191","4.3558","1.0000"
"21.8600","3616.8494","4.3597","1.0000"
"21.8800","3618.2104","4.3636","1.0000"
"21.9000","3619.9629","4.3676","1.0000"
"21.9200","3621.6963","4.3717","1.0000"
"21.9400","3623.0952","4.3757","1.0000"
"21.9600","3624.4988","4.3798","1.0000"
"21.9800","3625.7532","4.3838","1.0000"
"22.0000","3627.1643","4.3877","1.0000"
"22.0200","3628.6135","4.3918","1.0000"
"22.0400","3630.0396","4.3958","1.0000"
"22.0600","3631.5632","4.3998","1.0000"
"22.0800","3633.2539","4.4039","1.0000"
"22.1000","3634.6570","4.4079","1.0000"
"22.1200","3635.8018","4.4119","1.0000"
"22.1400","3637.0803","4.4159","1.0000"
"22.1600","3638.2705","4.4198","1.0000"
"22.1800","3639.6511","4.4237","1.0000"
"22.2000","3641.3967","4.4278","1.0000"
"22.2200","3643.0527","4.4318","1.0000"
"22.2400","3644.7227","4.4358","1.0000"
"22.2600","3646.2854","4.4399","1.0000"
"22.2800","3647.4175","4.4438","1.0000"
"22.3000","3648.5676","4.4478","1.0000"
"22.3200","3649.8887","4.4518","1.0000"
"22.3400","3651.2605","4.4558","1.0000"
"22.3600","3653.0364","4.4598","1.0000"
"22.3800","3654.5439","4.4638","1.0000"
"22.4000","3655.7864","4.4678","1.0000"
"22.4200","3657.0276","4.4718","1.0000"
"22.4400","3658.2124","4.4757","1.0000"
"22.4600","3659.5591","4.4796","1.0000"
"22.4800","3661.2578","4.4837","1.0000"
"22.5000","3662.8037","4.4877","1.0000"
"22.5200","3664.2693","4.4917","1.0000"
"22.5400","3665.9424","4.4958","1.0000"
"22.5600","3667.2693","4.4998","1.0000"
"22.5800","3668.4692","4.5038","1.0000"
"22.6000","3669.9250","4.5078","1.0000"
"22.6200","3671.2490","4.5117","1.0000"
"22.6400","3672.7571","4.5158","1.0000"
"22.6600","3674.6335","4.5198","1.0000"
"22.6800","3676.1875","4.5239","1.0000"
"22.7000","3677.5969","4.5279","1.0000"
"22.7200","3678.8167","4.5319","1.0000"
"22.7400","3679.8257","4.5357","1.0000"
"22.7600","3681.0488","4.5397","1.0000"
"22.7800","3682.5422","4.5436","1.0000"
"22.8000","3684.2678","4.5476","1.0000"
"22.8200","3686.0540","4.5517","1.0000"
"22.8400","3687.7468","4.5558","1.0000"
"22.8600","3689.1765","4.5598","1.0000"
"22.8800","3690.7188","4.5638","1.0000"
"22.9000","3691.9929","4.5678","1.0000"
"22.9200","3693.1895","4.5718","1.0000"
"22.9400","3694.6309","4.5758","1.0000"
"22.9600","3696.0671","4.5798","1.0000"
"22.9800","3697.6077","4.5838","1.0000"
"23.0000","3699.2454","4.5879","1.0000"
"23.0200","3700.4963","4.5919","1.0000"
"23.0400","3701.8533","4.5958","1.0000"
"23.0600","3703.3655","4.5998","1.0000"
"23.0800","3704.6765","4.6038","1.0000"
"23.1000","3706.3230","4.6078","1.0000"
"23.1200","3708.0874","4.6119","1.0000"
"23.1400","3709.4419","4.6159","1.0000"
"23.1600","3710.7412","4.6199","1.0000"
"23.1800","3712.0403","4.6238","1.0000"
"23.2000","3713.1426","4.6277","1.0000"
"23.2200","3714.5496","4.6317","1.0000"
"23.2400","3716.2002","4.6357","1.0000"
"23.2600","3717.8342","4.6397","1.0000"
"23.2800","3719.4885","4.6438","1.0000"
"23.3000","3721.1074","4.6478","1.0000"
"23.3200","3722.5664","4.6518","1.0000"
"23.3400","3723.9067","4.6558","1.0000"
"23.3600","3725.2463","4.6597","1.0000"
"23.3800","3726.7219","4.6637","1.0000"
"23.4000","3728.3577","4.6677","1.0000"
"23.4200","3729.7771","4.6718","1.0000"
"23.4400","3731.4666","4.6758","1.0000"
"23.4600","3733.0466","4.6799","1.0000"
"23.4800","3734.2898","4.6839","1.0000"
"23.5000","3735.5774","4.6878","1.0000"
"23.5200","3737.0066","4.6918","1.0000"
"23.5400","3738.4021","4.6958","1.0000"
"23.5600","3740.1348","4.6998","1.0000"
"23.5800","3741.9211","4.7038","1.0000"
"23.6000","3743.3210","4.7078","1.0000"
"23.6200","3744.6968","4.7118","1.0000"
"23.6400","3745.8916","4.7158","1.0000"
"23.6600","3746.9614","4.7196","1.0000"
"23.6800","3748.5693","4.7236","1.0000"
"23.7000","3750.3198","4.7276","1.0000"
"23.7200","3751.9600","4.7317","1.0000"
"23.7400","3753.6665","4.7358","1.0000"
"23.7600","3755.1985","4.7398","1.0000"
"23.7800","3756.4731","4.7438","1.0000"
"23.8000","3757.8657","4.7478","1.0000"
"23.8200","3759.2915","4.7518","1.0000"
"23.8400","3760.6738","4.7557","1.0000"
"23.8600","3762.1885","4.7598","1.0000"
"23.8800","3763.6619","4.7638","1.0000"
"23.9000","3765.1799","4.7678","1.0000"
"23.9200","3766.6538","4.7718","1.0000"
"23.9400","3767.9043","4.7757","1.0000"
"23.9600","3769.3984","4.7797","1.0000"
"23.9800","3771.0886","4.7837","1.0000"
"24.0000","3772.6116","4.7877","1.0000"
"24.0200","3774.3728","4.7918","1.0000"
"24.0400","3776.0708","4.7959","1.0000"
"24.0600","3777.4138","4.7999","1.0000"
"24.0800","3778.8491","4.8039","1.0000"
"24.1000","3780.1843","4.8078","1.0000"
"24.1200","3781.4255","4.8118","1.0000"
"24.1400","3782.9373","4.8157","1.0000"
"24.1600","3784.5029","4.8198","1.0000"
"24.1800","3786.0837","4.8238","1.0000"
