Time,Force,Displacement,PIP count
(s),(N),(mm),
"1825.8770","-184.7991","0.2912","1.0000"
"1825.8970","-184.7829","0.2912","1.0000"
"1825.9170","-184.7615","0.2912","1.0000"
"1825.9370","-184.7060","0.2912","1.0000"
"1825.9570","-184.7654","0.2912","1.0000"
"1825.9770","-184.7851","0.2912","1.0000"
"1825.9970","-184.7566","0.2912","1.0000"
"1826.0170","-184.7546","0.2912","1.0000"
"1826.0370","-184.8229","0.2912","1.0000"
"1826.0570","-184.8130","0.2912","1.0000"
"1826.0770","-184.7780","0.2912","1.0000"
"1826.0970","-184.7853","0.2912","1.0000"
"1826.1170","-184.7586","0.2912","1.0000"
"1826.1370","-184.6418","0.2912","1.0000"
"1826.1570","-184.7045","0.2912","1.0000"
"1826.1770","-184.7580","0.2912","1.0000"
"1826.1970","-184.7278","0.2912","1.0000"
"1826.2170","-184.6381","0.2912","1.0000"
"1826.2370","-184.5821","0.2912","1.0000"
"1826.2570","-184.5802","0.2912","1.0000"
"1826.2770","-184.6007","0.2912","1.0000"
"1826.2970","-184.5997","0.2912","1.0000"
"1826.3170","-184.5416","0.2912","1.0000"
"1826.3370","-184.5459","0.2912","1.0000"
"1826.3570","-184.5635","0.2912","1.0000"
"1826.3770","-184.5340","0.2912","1.0000"
"1826.3970","-184.5976","0.2912","1.0000"
"1826.4170","-184.6482","0.2912","1.0000"
"1826.4370","-184.6691","0.2912","1.0000"
"1826.4570","-184.6542","0.2912","1.0000"
"1826.4770","-184.7168","0.2912","1.0000"
"1826.4970","-184.6732","0.2912","1.0000"
"1826.5170","-184.5875","0.2912","1.0000"
"1826.5370","-184.6228","0.2912","1.0000"
"1826.5570","-184.6661","0.2912","1.0000"
"1826.5770","-184.6568","0.2912","1.0000"
"1826.5970","-184.7323","0.2912","1.0000"
"1826.6170","-184.7124","0.2912","1.0000"
"1826.6370","-184.5867","0.2912","1.0000"
"1826.6570","-184.6307","0.2912","1.0000"
"1826.6770","-184.6406","0.2912","1.0000"
"1826.6970","-184.5763","0.2912","1.0000"
"1826.7170","-184.5507","0.2912","1.0000"
"1826.7370","-184.5777","0.2912","1.0000"
"1826.7570","-184.5757","0.2912","1.0000"
"1826.7770","-184.5363","0.2912","1.0000"
"1826.7970","-184.6158","0.2912","1.0000"
"1826.8170","-184.6687","0.2912","1.0000"
"1826.8370","-184.5993","0.2912","1.0000"
"1826.8570","-184.5707","0.2912","1.0000"
"1826.8770","-184.6392","0.2912","1.0000"
"1826.8970","-184.6611","0.2912","1.0000"
"1826.9170","-184.5847","0.2912","1.0000"
"1826.9370","-184.5354","0.2912","1.0000"
"1826.9570","-184.6873","0.2912","1.0000"
"1826.9770","-184.6442","0.2912","1.0000"
"1826.9970","-184.6078","0.2912","1.0000"
"1827.0170","-184.6501","0.2912","1.0000"
"1827.0370","-184.5794","0.2912","1.0000"
"1827.0570","-184.5904","0.2912","1.0000"
"1827.0770","-184.6861","0.2912","1.0000"
"1827.0970","-184.6644","0.2912","1.0000"
"1827.1170","-184.6338","0.2912","1.0000"
"1827.1370","-184.7209","0.2912","1.0000"
"1827.1570","-184.7052","0.2912","1.0000"
"1827.1770","-184.6120","0.2912","1.0000"
"1827.1970","-184.6193","0.2912","1.0000"
"1827.2170","-184.6658","0.2912","1.0000"
"1827.2370","-184.6872","0.2912","1.0000"
"1827.2570","-184.6907","0.2912","1.0000"
"1827.2770","-184.6390","0.2912","1.0000"
"1827.2970","-184.5872","0.2912","1.0000"
"1827.3170","-184.5748","0.2912","1.0000"
"1827.3370","-184.5772","0.2912","1.0000"
"1827.3570","-184.5863","0.2912","1.0000"
"1827.3770","-184.6119","0.2912","1.0000"
"1827.3970","-184.6566","0.2912","1.0000"
"1827.4170","-184.6685","0.2912","1.0000"
"1827.4370","-184.6049","0.2912","1.0000"
"1827.4570","-184.5249","0.2912","1.0000"
"1827.4770","-184.5113","0.2912","1.0000"
"1827.4970","-184.5141","0.2912","1.0000"
"1827.5170","-184.5038","0.2912","1.0000"
"1827.5370","-184.5895","0.2912","1.0000"
"1827.5570","-184.6323","0.2912","1.0000"
"1827.5770","-184.6425","0.2912","1.0000"
"1827.5970","-184.6373","0.2912","1.0000"
"1827.6170","-184.6026","0.2912","1.0000"
"1827.6370","-184.7104","0.2912","1.0000"
"1827.6570","-184.7340","0.2912","1.0000"
"1827.6770","-184.6984","0.2912","1.0000"
"1827.6970","-184.6691","0.2912","1.0000"
"1827.7170","-184.6476","0.2912","1.0000"
"1827.7370","-184.6522","0.2912","1.0000"
"1827.7570","-184.6993","0.2912","1.0000"
"1827.7770","-184.5957","0.2912","1.0000"
"1827.7970","-184.6061","0.2912","1.0000"
"1827.8170","-184.8164","0.2912","1.0000"
"1827.8370","-184.8130","0.2912","1.0000"
"1827.8570","-184.6236","0.2912","1.0000"
"1827.8770","-184.6553","0.2912","1.0000"
"1827.8970","-184.7735","0.2912","1.0000"
"1827.9170","-184.7764","0.2912","1.0000"
"1827.9370","-184.7916","0.2912","1.0000"
"1827.9570","-184.7979","0.2912","1.0000"
"1827.9770","-184.7534","0.2912","1.0000"
"1827.9970","-184.6597","0.2912","1.0000"
"1828.0170","-184.6619","0.2912","1.0000"
"1828.0370","-184.6532","0.2912","1.0000"
"1828.0570","-184.7072","0.2912","1.0000"
"1828.0770","-184.7350","0.2912","1.0000"
"1828.0970","-184.8007","0.2912","1.0000"
"1828.1170","-184.8149","0.2912","1.0000"
"1828.1370","-184.7571","0.2912","1.0000"
"1828.1570","-184.7135","0.2912","1.0000"
"1828.1770","-184.7760","0.2912","1.0000"
"1828.1970","-184.8452","0.2912","1.0000"
"1828.2170","-184.8211","0.2912","1.0000"
"1828.2370","-184.7731","0.2912","1.0000"
"1828.2570","-184.7760","0.2912","1.0000"
"1828.2770","-184.7582","0.2912","1.0000"
"1828.2970","-184.7908","0.2912","1.0000"
"1828.3170","-184.7893","0.2912","1.0000"
"1828.3370","-184.8254","0.2912","1.0000"
"1828.3570","-184.7898","0.2912","1.0000"
"1828.3770","-184.7701","0.2912","1.0000"
"1828.3970","-184.7669","0.2912","1.0000"
"1828.4170","-184.8960","0.2912","1.0000"
"1828.4370","-184.8466","0.2912","1.0000"
"1828.4570","-184.7257","0.2912","1.0000"
"1828.4770","-184.7388","0.2912","1.0000"
"1828.4970","-184.7352","0.2912","1.0000"
"1828.5170","-184.6392","0.2912","1.0000"
"1828.5370","-184.7539","0.2912","1.0000"
"1828.5570","-184.8172","0.2912","1.0000"
"1828.5770","-184.7529","0.2912","1.0000"
"1828.5970","-184.7079","0.2912","1.0000"
"1828.6170","-184.7288","0.2912","1.0000"
"1828.6370","-184.7570","0.2912","1.0000"
"1828.6570","-184.7848","0.2912","1.0000"
"1828.6770","-184.8136","0.2912","1.0000"
"1828.6970","-184.7831","0.2912","1.0000"
"1828.7170","-184.8611","0.2912","1.0000"
"1828.7370","-184.8802","0.2912","1.0000"
"1828.7570","-184.8406","0.2912","1.0000"
"1828.7770","-184.8715","0.2912","1.0000"
"1828.7970","-184.7857","0.2912","1.0000"
"1828.8170","-184.6525","0.2912","1.0000"
"1828.8370","-184.6681","0.2912","1.0000"
"1828.8570","-184.8165","0.2912","1.0000"
"1828.8770","-184.8037","0.2912","1.0000"
"1828.8970","-184.8383","0.2912","1.0000"
"1828.9170","-184.8714","0.2912","1.0000"
"1828.9370","-184.8182","0.2912","1.0000"
"1828.9570","-184.8073","0.2912","1.0000"
"1828.9770","-184.7910","0.2912","1.0000"
"1828.9970","-184.8118","0.2912","1.0000"
"1829.0170","-184.7955","0.2912","1.0000"
"1829.0370","-184.8225","0.2912","1.0000"
"1829.0570","-184.9080","0.2912","1.0000"
"1829.0770","-184.8446","0.2912","1.0000"
"1829.0970","-184.6803","0.2912","1.0000"
"1829.1170","-184.7422","0.2912","1.0000"
"1829.1370","-184.8409","0.2912","1.0000"
"1829.1570","-184.8511","0.2912","1.0000"
"1829.1770","-184.8777","0.2912","1.0000"
"1829.1970","-184.9071","0.2912","1.0000"
"1829.2170","-184.8767","0.2912","1.0000"
"1829.2370","-184.8476","0.2912","1.0000"
"1829.2570","-184.8374","0.2912","1.0000"
"1829.2770","-184.7440","0.2912","1.0000"
"1829.2970","-184.8060","0.2912","1.0000"
"1829.3170","-184.9206","0.2912","1.0000"
"1829.3370","-184.9472","0.2912","1.0000"
"1829.3570","-184.8502","0.2912","1.0000"
"1829.3770","-184.8489","0.2912","1.0000"
"1829.3970","-184.9162","0.2912","1.0000"
"1829.4170","-184.9064","0.2912","1.0000"
"1829.4370","-184.8843","0.2912","1.0000"
"1829.4570","-184.9014","0.2912","1.0000"
"1829.4770","-184.9115","0.2912","1.0000"
"1829.4970","-184.8831","0.2912","1.0000"
"1829.5170","-184.8696","0.2912","1.0000"
"1829.5370","-184.9231","0.2912","1.0000"
"1829.5570","-184.8724","0.2912","1.0000"
"1829.5770","-184.7907","0.2912","1.0000"
"1829.5970","-184.8816","0.2912","1.0000"
"1829.6170","-184.8871","0.2912","1.0000"
"1829.6370","-184.8930","0.2912","1.0000"
"1829.6570","-184.9459","0.2912","1.0000"
"1829.6770","-184.9418","0.2912","1.0000"
"1829.6970","-184.9642","0.2912","1.0000"
"1829.7170","-184.9337","0.2912","1.0000"
"1829.7370","-184.9572","0.2912","1.0000"
"1829.7570","-184.9298","0.2912","1.0000"
"1829.7770","-184.9366","0.2912","1.0000"
"1829.7970","-184.9440","0.2912","1.0000"
"1829.8170","-184.9483","0.2912","1.0000"
"1829.8370","-184.9339","0.2912","1.0000"
"1829.8570","-184.9004","0.2912","1.0000"
"1829.8770","-184.8386","0.2912","1.0000"
"1829.8970","-184.8923","0.2912","1.0000"
"1829.9170","-184.8711","0.2912","1.0000"
"1829.9370","-185.0070","0.2912","1.0000"
"1829.9570","-185.0116","0.2912","1.0000"
"1829.9770","-184.9585","0.2912","1.0000"
"1829.9970","-184.9308","0.2912","1.0000"
"1830.0170","-184.8717","0.2912","1.0000"
"1830.0370","-184.9015","0.2912","1.0000"
"1830.0570","-185.0644","0.2912","1.0000"
"1830.0770","-185.0770","0.2912","1.0000"
"1830.0970","-185.0013","0.2912","1.0000"
"1830.1170","-185.0101","0.2912","1.0000"
"1830.1370","-185.0669","0.2912","1.0000"
"1830.1570","-185.0044","0.2912","1.0000"
"1830.1770","-184.9792","0.2912","1.0000"
"1830.1970","-185.0561","0.2912","1.0000"
"1830.2170","-185.1374","0.2912","1.0000"
"1830.2370","-185.0792","0.2912","1.0000"
"1830.2570","-185.1039","0.2912","1.0000"
"1830.2770","-185.1339","0.2912","1.0000"
"1830.2970","-185.1158","0.2912","1.0000"
"1830.3170","-185.1530","0.2912","1.0000"
"1830.3370","-185.2118","0.2912","1.0000"
"1830.3570","-185.2476","0.2912","1.0000"
"1830.3770","-185.2197","0.2912","1.0000"
"1830.3970","-185.0860","0.2912","1.0000"
"1830.4170","-185.1044","0.2912","1.0000"
"1830.4370","-185.1252","0.2912","1.0000"
"1830.4570","-185.2135","0.2912","1.0000"
"1830.4770","-185.2115","0.2912","1.0000"
"1830.4970","-185.1907","0.2912","1.0000"
"1830.5170","-185.1402","0.2912","1.0000"
"1830.5370","-185.0248","0.2912","1.0000"
"1830.5570","-185.0426","0.2912","1.0000"
"1830.5770","-185.1204","0.2912","1.0000"
"1830.5970","-185.1196","0.2912","1.0000"
"1830.6170","-185.2217","0.2912","1.0000"
"1830.6370","-185.2516","0.2912","1.0000"
"1830.6570","-185.1700","0.2912","1.0000"
"1830.6770","-185.1311","0.2912","1.0000"
"1830.6970","-185.2435","0.2912","1.0000"
"1830.7170","-185.2864","0.2912","1.0000"
"1830.7370","-185.2350","0.2912","1.0000"
"1830.7570","-185.1710","0.2912","1.0000"
"1830.7770","-185.0638","0.2912","1.0000"
"1830.7970","-185.0213","0.2912","1.0000"
"1830.8170","-185.1742","0.2912","1.0000"
"1830.8370","-185.2714","0.2912","1.0000"
"1830.8570","-185.2167","0.2912","1.0000"
"1830.8770","-185.1873","0.2912","1.0000"
"1830.8970","-185.2122","0.2912","1.0000"
"1830.9170","-185.1603","0.2912","1.0000"
"1830.9370","-185.1606","0.2912","1.0000"
"1830.9570","-185.2363","0.2912","1.0000"
"1830.9770","-185.2545","0.2912","1.0000"
"1830.9970","-185.1916","0.2912","1.0000"
"1831.0170","-185.2419","0.2912","1.0000"
"1831.0370","-185.2895","0.2912","1.0000"
"1831.0570","-185.3229","0.2912","1.0000"
"1831.0770","-185.3615","0.2912","1.0000"
"1831.0970","-185.3195","0.2912","1.0000"
"1831.1170","-185.3042","0.2912","1.0000"
"1831.1370","-185.2724","0.2912","1.0000"
"1831.1570","-185.3377","0.2912","1.0000"
"1831.1770","-185.3606","0.2912","1.0000"
"1831.1970","-185.3332","0.2912","1.0000"
"1831.2170","-185.2964","0.2912","1.0000"
"1831.2370","-185.2510","0.2912","1.0000"
"1831.2570","-185.2518","0.2912","1.0000"
"1831.2770","-185.2471","0.2912","1.0000"
"1831.2970","-185.3171","0.2912","1.0000"
"1831.3170","-185.3647","0.2912","1.0000"
"1831.3370","-185.4148","0.2912","1.0000"
"1831.3570","-185.4277","0.2912","1.0000"
"1831.3770","-185.4034","0.2912","1.0000"
"1831.3970","-185.3419","0.2912","1.0000"
"1831.4170","-185.3689","0.2912","1.0000"
"1831.4370","-185.5115","0.2912","1.0000"
"1831.4570","-185.4630","0.2912","1.0000"
"1831.4770","-185.3858","0.2912","1.0000"
"1831.4970","-185.4485","0.2912","1.0000"
"1831.5170","-185.4768","0.2912","1.0000"
"1831.5370","-185.3813","0.2912","1.0000"
"1831.5570","-185.3985","0.2912","1.0000"
"1831.5770","-185.3894","0.2912","1.0000"
"1831.5970","-185.4635","0.2912","1.0000"
"1831.6170","-185.5708","0.2912","1.0000"
"1831.6370","-185.6624","0.2912","1.0000"
"1831.6570","-185.4648","0.2912","1.0000"
"1831.6770","-185.2661","0.2912","1.0000"
"1831.6970","-185.4064","0.2912","1.0000"
"1831.7170","-185.4547","0.2912","1.0000"
"1831.7370","-185.5001","0.2912","1.0000"
"1831.7570","-185.4616","0.2912","1.0000"
"1831.7770","-185.5166","0.2912","1.0000"
"1831.7970","-185.4850","0.2912","1.0000"
"1831.8170","-185.3839","0.2912","1.0000"
"1831.8370","-185.4202","0.2912","1.0000"
"1831.8570","-185.4423","0.2912","1.0000"
"1831.8770","-185.4724","0.2912","1.0000"
"1831.8970","-185.5087","0.2912","1.0000"
"1831.9170","-185.4832","0.2912","1.0000"
"1831.9370","-185.4489","0.2912","1.0000"
"1831.9570","-185.5254","0.2912","1.0000"
"1831.9770","-185.6006","0.2912","1.0000"
"1831.9970","-185.5179","0.2912","1.0000"
"1832.0170","-185.4842","0.2912","1.0000"
"1832.0370","-185.5977","0.2912","1.0000"
"1832.0570","-185.6059","0.2912","1.0000"
"1832.0770","-185.5331","0.2912","1.0000"
"1832.0970","-185.5647","0.2912","1.0000"
"1832.1170","-185.6024","0.2912","1.0000"
"1832.1370","-185.5378","0.2912","1.0000"
"1832.1570","-185.4892","0.2912","1.0000"
"1832.1770","-185.5222","0.2912","1.0000"
"1832.1970","-185.5896","0.2912","1.0000"
"1832.2170","-185.6230","0.2912","1.0000"
"1832.2370","-185.5686","0.2912","1.0000"
"1832.2570","-185.5117","0.2912","1.0000"
"1832.2770","-185.4999","0.2912","1.0000"
"1832.2970","-185.5066","0.2912","1.0000"
"1832.3170","-185.5520","0.2912","1.0000"
"1832.3370","-185.5562","0.2912","1.0000"
"1832.3570","-185.5324","0.2912","1.0000"
"1832.3770","-185.6102","0.2912","1.0000"
"1832.3970","-185.5897","0.2912","1.0000"
"1832.4170","-185.6360","0.2912","1.0000"
"1832.4370","-185.7545","0.2912","1.0000"
"1832.4570","-185.7091","0.2912","1.0000"
"1832.4770","-185.5888","0.2912","1.0000"
"1832.4970","-185.5479","0.2912","1.0000"
"1832.5170","-185.6283","0.2912","1.0000"
"1832.5370","-185.6783","0.2912","1.0000"
"1832.5570","-185.6330","0.2912","1.0000"
"1832.5770","-185.5992","0.2912","1.0000"
"1832.5970","-185.5714","0.2912","1.0000"
"1832.6170","-185.6476","0.2912","1.0000"
"1832.6370","-185.6439","0.2912","1.0000"
"1832.6570","-185.6528","0.2912","1.0000"
"1832.6770","-185.6356","0.2912","1.0000"
"1832.6970","-185.5685","0.2912","1.0000"
"1832.7170","-185.5581","0.2912","1.0000"
"1832.7370","-185.5384","0.2912","1.0000"
"1832.7570","-185.6261","0.2912","1.0000"
"1832.7770","-185.6462","0.2912","1.0000"
"1832.7970","-185.6419","0.2912","1.0000"
"1832.8170","-185.6290","0.2912","1.0000"
"1832.8370","-185.6315","0.2912","1.0000"
"1832.8570","-185.6812","0.2912","1.0000"
"1832.8770","-185.6746","0.2912","1.0000"
"1832.8970","-185.7341","0.2912","1.0000"
"1832.9170","-185.8146","0.2912","1.0000"
"1832.9370","-185.7376","0.2912","1.0000"
"1832.9570","-185.6412","0.2912","1.0000"
"1832.9770","-185.6224","0.2912","1.0000"
"1832.9970","-185.7550","0.2912","1.0000"
"1833.0170","-185.7589","0.2912","1.0000"
"1833.0370","-185.7517","0.2912","1.0000"
"1833.0570","-185.8385","0.2912","1.0000"
"1833.0770","-185.7860","0.2912","1.0000"
"1833.0970","-185.7941","0.2912","1.0000"
"1833.1170","-185.8205","0.2912","1.0000"
"1833.1370","-185.8454","0.2912","1.0000"
"1833.1570","-185.8323","0.2912","1.0000"
"1833.1770","-185.8796","0.2912","1.0000"
"1833.1970","-185.8152","0.2912","1.0000"
"1833.2170","-185.9148","0.2912","1.0000"
"1833.2370","-186.0208","0.2912","1.0000"
"1833.2570","-185.8788","0.2912","1.0000"
"1833.2770","-185.8649","0.2912","1.0000"
"1833.2970","-186.0253","0.2912","1.0000"
"1833.3170","-186.0478","0.2912","1.0000"
"1833.3370","-185.9881","0.2912","1.0000"
"1833.3570","-185.9698","0.2912","1.0000"
"1833.3770","-185.9928","0.2912","1.0000"
"1833.3970","-186.0049","0.2912","1.0000"
"1833.4170","-186.0510","0.2912","1.0000"
"1833.4370","-186.0229","0.2912","1.0000"
"1833.4570","-185.9823","0.2912","1.0000"
"1833.4770","-186.0364","0.2912","1.0000"
"1833.4970","-186.0613","0.2912","1.0000"
"1833.5170","-186.0946","0.2912","1.0000"
"1833.5370","-186.0390","0.2912","1.0000"
"1833.5570","-186.1201","0.2912","1.0000"
"1833.5770","-185.9736","0.2912","1.0000"
"1833.5970","-185.9476","0.2912","1.0000"
"1833.6170","-186.1627","0.2912","1.0000"
"1833.6370","-186.0925","0.2912","1.0000"
"1833.6570","-186.0255","0.2912","1.0000"
"1833.6770","-186.1622","0.2912","1.0000"
"1833.6970","-186.1346","0.2912","1.0000"
"1833.7170","-186.0652","0.2912","1.0000"
"1833.7370","-186.1726","0.2912","1.0000"
"1833.7570","-186.2366","0.2912","1.0000"
"1833.7770","-186.1722","0.2912","1.0000"
"1833.7970","-186.1879","0.2912","1.0000"
"1833.8170","-186.1953","0.2912","1.0000"
"1833.8370","-186.1037","0.2912","1.0000"
"1833.8570","-186.0272","0.2912","1.0000"
"1833.8770","-186.1292","0.2912","1.0000"
"1833.8970","-186.1901","0.2912","1.0000"
"1833.9170","-186.1783","0.2912","1.0000"
"1833.9370","-186.1302","0.2912","1.0000"
"1833.9570","-186.2042","0.2912","1.0000"
"1833.9770","-186.2169","0.2912","1.0000"
"1833.9970","-186.2551","0.2912","1.0000"
"1834.0170","-186.3029","0.2912","1.0000"
"1834.0370","-186.2760","0.2912","1.0000"
"1834.0570","-186.2174","0.2912","1.0000"
"1834.0770","-186.1871","0.2912","1.0000"
"1834.0970","-186.3145","0.2912","1.0000"
"1834.1170","-186.3069","0.2912","1.0000"
"1834.1370","-186.3576","0.2912","1.0000"
"1834.1570","-186.3852","0.2912","1.0000"
"1834.1770","-186.2360","0.2912","1.0000"
"1834.1970","-186.2355","0.2912","1.0000"
"1834.2170","-186.3190","0.2912","1.0000"
"1834.2370","-186.2268","0.2912","1.0000"
"1834.2570","-186.1986","0.2912","1.0000"
"1834.2770","-186.2598","0.2912","1.0000"
"1834.2970","-186.3419","0.2912","1.0000"
"1834.3170","-186.4097","0.2912","1.0000"
"1834.3370","-186.4746","0.2912","1.0000"
"1834.3570","-186.3414","0.2912","1.0000"
"1834.3770","-186.3611","0.2912","1.0000"
"1834.3970","-186.4099","0.2912","1.0000"
"1834.4170","-186.3916","0.2912","1.0000"
"1834.4370","-186.4801","0.2912","1.0000"
"1834.4570","-186.5425","0.2912","1.0000"
"1834.4770","-186.5339","0.2912","1.0000"
"1834.4970","-186.4905","0.2912","1.0000"
"1834.5170","-186.5060","0.2912","1.0000"
"1834.5370","-186.4583","0.2912","1.0000"
"1834.5570","-186.4214","0.2912","1.0000"
"1834.5770","-186.4735","0.2912","1.0000"
"1834.5970","-186.4992","0.2912","1.0000"
"1834.6170","-186.5009","0.2912","1.0000"
"1834.6370","-186.4424","0.2912","1.0000"
"1834.6570","-186.3760","0.2912","1.0000"
"1834.6770","-186.4471","0.2912","1.0000"
"1834.6970","-186.4850","0.2912","1.0000"
"1834.7170","-186.5036","0.2912","1.0000"
"1834.7370","-186.4581","0.2912","1.0000"
"1834.7570","-186.4482","0.2912","1.0000"
"1834.7770","-186.4964","0.2912","1.0000"
"1834.7970","-186.4890","0.2912","1.0000"
"1834.8170","-186.4983","0.2912","1.0000"
"1834.8370","-186.5020","0.2912","1.0000"
"1834.8570","-186.4562","0.2912","1.0000"
"1834.8770","-186.5242","0.2912","1.0000"
"1834.8970","-186.5907","0.2912","1.0000"
"1834.9170","-186.5067","0.2912","1.0000"
"1834.9370","-186.4018","0.2912","1.0000"
"1834.9570","-186.3866","0.2912","1.0000"
"1834.9770","-186.4272","0.2912","1.0000"
"1834.9970","-186.5530","0.2912","1.0000"
"1835.0170","-186.5806","0.2912","1.0000"
"1835.0370","-186.6096","0.2912","1.0000"
"1835.0570","-186.5800","0.2912","1.0000"
"1835.0770","-186.4041","0.2912","1.0000"
"1835.0970","-186.4344","0.2912","1.0000"
"1835.1170","-186.4898","0.2912","1.0000"
"1835.1370","-186.4915","0.2912","1.0000"
"1835.1570","-186.6139","0.2912","1.0000"
"1835.1770","-186.5863","0.2912","1.0000"
"1835.1970","-186.4200","0.2912","1.0000"
"1835.2170","-186.3285","0.2912","1.0000"
"1835.2370","-186.3874","0.2912","1.0000"
"1835.2570","-186.4451","0.2912","1.0000"
"1835.2770","-186.4044","0.2912","1.0000"
"1835.2970","-186.5110","0.2912","1.0000"
"1835.3170","-186.5094","0.2912","1.0000"
"1835.3370","-186.4114","0.2912","1.0000"
"1835.3570","-186.4089","0.2912","1.0000"
"1835.3770","-186.5135","0.2912","1.0000"
"1835.3970","-186.6247","0.2912","1.0000"
"1835.4170","-186.5319","0.2912","1.0000"
"1835.4370","-186.4374","0.2912","1.0000"
"1835.4570","-186.4728","0.2912","1.0000"
"1835.4770","-186.4204","0.2912","1.0000"
"1835.4970","-186.3538","0.2912","1.0000"
"1835.5170","-186.4174","0.2912","1.0000"
"1835.5370","-186.3984","0.2912","1.0000"
"1835.5570","-186.4455","0.2912","1.0000"
"1835.5770","-186.4449","0.2912","1.0000"
"1835.5970","-186.4520","0.2912","1.0000"
"1835.6170","-186.4047","0.2912","1.0000"
"1835.6370","-186.4570","0.2912","1.0000"
"1835.6570","-186.4021","0.2912","1.0000"
"1835.6770","-186.3440","0.2912","1.0000"
"1835.6970","-186.4825","0.2912","1.0000"
"1835.7170","-186.5055","0.2912","1.0000"
"1835.7370","-186.3940","0.2912","1.0000"
"1835.7570","-186.4006","0.2912","1.0000"
"1835.7770","-186.3906","0.2912","1.0000"
"1835.7970","-186.4473","0.2912","1.0000"
"1835.8170","-186.4746","0.2912","1.0000"
"1835.8370","-186.5736","0.2912","1.0000"
"1835.8570","-186.4837","0.2912","1.0000"
"1835.8770","-186.3803","0.2912","1.0000"
"1835.8970","-186.4290","0.2912","1.0000"
"1835.9170","-186.5566","0.2912","1.0000"
"1835.9370","-186.6001","0.2912","1.0000"
"1835.9570","-186.6081","0.2912","1.0000"
"1835.9770","-186.4932","0.2912","1.0000"
"1835.9970","-186.4247","0.2912","1.0000"
"1836.0170","-186.4091","0.2912","1.0000"
"1836.0370","-186.4290","0.2912","1.0000"
"1836.0570","-186.4861","0.2912","1.0000"
"1836.0770","-186.4945","0.2912","1.0000"
"1836.0970","-186.4686","0.2912","1.0000"
"1836.1170","-186.4328","0.2912","1.0000"
"1836.1370","-186.4503","0.2912","1.0000"
"1836.1570","-186.3434","0.2912","1.0000"
"1836.1770","-186.3794","0.2912","1.0000"
"1836.1970","-186.3620","0.2912","1.0000"
"1836.2170","-186.3263","0.2912","1.0000"
"1836.2370","-186.3782","0.2912","1.0000"
"1836.2570","-186.4127","0.2912","1.0000"
"1836.2770","-186.4081","0.2912","1.0000"
"1836.2970","-186.3108","0.2912","1.0000"
"1836.3170","-186.3623","0.2912","1.0000"
"1836.3370","-186.3432","0.2912","1.0000"
"1836.3570","-186.3159","0.2912","1.0000"
"1836.3770","-186.2482","0.2912","1.0000"
"1836.3970","-186.3101","0.2912","1.0000"
"1836.4170","-186.3807","0.2912","1.0000"
"1836.4370","-186.4109","0.2912","1.0000"
"1836.4570","-186.4473","0.2912","1.0000"
"1836.4770","-186.4274","0.2912","1.0000"
"1836.4970","-186.3692","0.2912","1.0000"
"1836.5170","-186.3764","0.2912","1.0000"
"1836.5370","-186.3676","0.2912","1.0000"
"1836.5570","-186.3668","0.2912","1.0000"
"1836.5770","-186.3761","0.2912","1.0000"
"1836.5970","-186.3083","0.2912","1.0000"
"1836.6170","-186.3596","0.2912","1.0000"
"1836.6370","-186.4431","0.2912","1.0000"
"1836.6570","-186.4745","0.2912","1.0000"
"1836.6770","-186.4589","0.2912","1.0000"
"1836.6970","-186.5186","0.2912","1.0000"
"1836.7170","-186.4949","0.2912","1.0000"
"1836.7370","-186.4957","0.2912","1.0000"
"1836.7570","-186.4738","0.2912","1.0000"
"1836.7770","-186.4874","0.2912","1.0000"
"1836.7970","-186.5207","0.2912","1.0000"
"1836.8170","-186.5312","0.2912","1.0000"
"1836.8370","-186.5076","0.2912","1.0000"
"1836.8570","-186.4475","0.2912","1.0000"
"1836.8770","-186.4349","0.2912","1.0000"
"1836.8970","-186.4534","0.2912","1.0000"
"1836.9170","-186.4764","0.2912","1.0000"
"1836.9370","-186.4820","0.2912","1.0000"
"1836.9570","-186.4305","0.2912","1.0000"
"1836.9770","-186.3561","0.2912","1.0000"
"1836.9970","-186.3970","0.2912","1.0000"
"1837.0170","-186.4728","0.2912","1.0000"
"1837.0370","-186.5154","0.2912","1.0000"
"1837.0570","-186.4621","0.2912","1.0000"
"1837.0770","-186.3928","0.2912","1.0000"
"1837.0970","-186.3602","0.2912","1.0000"
"1837.1170","-186.3632","0.2912","1.0000"
"1837.1370","-186.4638","0.2912","1.0000"
"1837.1570","-186.4829","0.2912","1.0000"
"1837.1770","-186.4294","0.2912","1.0000"
"1837.1970","-186.4722","0.2912","1.0000"
"1837.2170","-186.4333","0.2912","1.0000"
"1837.2370","-186.3655","0.2912","1.0000"
"1837.2570","-186.4305","0.2912","1.0000"
"1837.2770","-186.4836","0.2912","1.0000"
"1837.2970","-186.4812","0.2912","1.0000"
"1837.3170","-186.3835","0.2912","1.0000"
"1837.3370","-186.4548","0.2912","1.0000"
"1837.3570","-186.5072","0.2912","1.0000"
"1837.3770","-186.3809","0.2912","1.0000"
"1837.3970","-186.3354","0.2912","1.0000"
"1837.4170","-186.4627","0.2912","1.0000"
"1837.4370","-186.4638","0.2912","1.0000"
"1837.4570","-186.4219","0.2912","1.0000"
"1837.4770","-186.4393","0.2912","1.0000"
"1837.4970","-186.4444","0.2912","1.0000"
